identificador,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,eq_ebmanual,eq_ebestaciona,eq_ecosgranfigr
13145064000990823,0,0,,,0,0,0,
13145064000990824,0,0,,,0,0,0,
13145064000990825,0,0,,,0,0,0,
13145064000990826,0,0,,,0,0,0,
13145064000990827,0,0,,0.0,0,1,0,0.0
13145064000990829,0,0,,,0,0,0,
13145302183000001,0,0,,0.0,1,1,0,0.0
13145302183000002,0,0,,0.0,1,1,0,0.0
13145302183000003,0,0,,0.0,1,1,0,0.0
13145302183000004,0,0,,0.0,1,1,0,0.0
13145302183000005,0,0,,0.0,1,1,0,0.0
13145302183000006,0,0,,0.0,1,1,0,0.0
13145302183000007,0,0,,1.0,0,1,0,0.0
13145302183000008,0,0,,0.0,0,0,0,0.0
13145302183000009,0,0,,0.0,0,1,0,0.0
13145302183000010,0,0,,0.0,0,1,0,0.0
13145302183000011,0,0,,0.0,0,1,0,0.0
13145302189440003,0,0,,0.0,0,1,1,0.0
13145302189440004,0,0,0.0,0.0,0,1,0,0.0
13145302189440005,0,0,0.0,0.0,0,1,0,1.0
13145302189440006,0,0,0.0,0.0,0,1,0,0.0
13145302189440007,0,0,0.0,0.0,0,1,0,1.0
13145302189440008,0,0,0.0,1.0,0,0,0,1.0
13145302189440009,0,0,,1.0,0,0,0,1.0
13145302189440010,0,0,,0.0,0,1,1,0.0
13145302189440011,0,0,,0.0,0,1,1,0.0
13145302189440012,0,0,,0.0,0,1,0,0.0
13145302189440013,0,0,0.0,0.0,0,1,1,0.0
13145302189440014,0,0,,0.0,0,1,0,0.0
13145302189440015,0,0,0.0,0.0,0,0,0,0.0
13145302189440017,0,0,,0.0,0,1,0,0.0
13145302189440018,0,0,1.0,0.0,1,1,0,0.0
13145302189440019,0,0,,0.0,0,1,0,0.0
13145302189440021,0,0,,0.0,0,0,0,0.0
13145302189440022,0,0,,0.0,0,0,0,0.0
13145304001350002,0,0,,0.0,0,1,0,0.0
13145304001350003,0,0,,,0,1,0,
13145304001350005,0,0,0.0,0.0,0,1,0,0.0
13145304001350006,0,0,0.0,0.0,0,1,0,0.0
13145304001350007,0,0,,0.0,0,1,0,0.0
13145304001350008,0,0,,0.0,0,0,0,0.0
13145304001350009,0,0,1.0,0.0,0,1,0,0.0
13145304001350010,0,0,,0.0,0,1,0,0.0
13145304001350011,0,0,,0.0,0,1,0,0.0
13145304001350012,0,0,,0.0,0,1,0,0.0
13145304001350013,0,0,0.0,0.0,0,1,0,0.0
13145304001350014,0,0,0.0,0.0,0,1,0,0.0
13145304001350015,0,0,,0.0,0,1,0,0.0
13145702060830001,0,0,,,0,0,0,
13145702066520001,0,0,,,0,0,0,
13145702066520002,0,0,,0.0,0,0,0,0.0
13145702066520003,0,0,,,0,1,0,
13145702066640001,0,0,,,0,0,0,
13145702071980001,0,0,,,0,0,0,
13145702076750001,0,0,,0.0,1,1,0,0.0
13145702076750002,0,0,,,0,0,0,
13145702076750003,0,0,,,0,0,0,
13145702076750004,1,0,,,1,1,0,
13145702076750005,0,0,,,0,0,0,
13145702076750006,0,0,,,0,0,0,
13145702076750007,0,0,,0.0,0,1,0,0.0
13145702076750009,0,0,,,0,0,0,
13145702076750010,0,0,,,0,0,0,
13145702076750011,0,0,,,1,1,0,
13145702076750012,0,0,,,0,0,0,
13145702076750013,0,0,,,0,1,0,
13145702076750014,0,0,,,0,0,0,
13145702076750015,0,0,,,0,0,0,
13145702076750016,0,0,,,0,0,0,
13145702076750017,0,0,,,0,0,0,
13145702084650001,0,0,,,0,1,0,
13145702084650002,0,0,,,0,1,0,
13145702084650003,0,0,,0.0,1,1,0,0.0
13145702084730001,0,0,,0.0,1,1,0,0.0
13145702084730002,0,0,,,1,1,0,
13145702084730003,0,0,,,0,1,0,
13145702084730004,0,0,,,1,1,0,
13145702084730005,0,0,,,0,1,0,
13145702084730006,0,0,,,0,1,0,
13145702087130001,0,0,,,0,1,0,
13145702087130002,0,0,,,0,1,0,
13145702087130003,0,0,,,1,1,0,
13145702091320001,0,0,,,0,0,0,
13145702093810001,0,0,,0.0,0,0,0,0.0
13145702093810002,0,0,,0.0,0,1,0,0.0
13145702093810003,0,0,,,1,1,0,
13145702093810004,0,0,,,0,0,0,
13145702093810005,0,0,,0.0,0,0,0,0.0
13145702093810006,0,0,,,0,0,0,
13145702093810007,0,0,,,0,1,0,
13145702093810009,0,0,,,0,0,0,
13145754000994091,0,0,,,0,0,0,
13145754000994095,0,0,,,0,1,0,
13145761000992894,0,0,,,0,0,0,
13145761000992901,1,0,,,0,0,0,
13145761000993171,1,0,,,0,1,0,
13145761000993230,0,0,,,0,1,0,
13155002157890001,0,0,,0.0,0,1,0,0.0
13155002165050001,0,0,,0.0,0,0,0,0.0
13155002165050003,0,0,,0.0,0,1,0,0.0
13155002165050004,0,0,,0.0,0,1,0,0.0
13155002165050005,0,0,,0.0,0,1,0,0.0
13155002165050006,0,0,,0.0,0,1,0,0.0
13155002165050007,0,0,,0.0,0,1,0,0.0
13155002165050008,0,0,,0.0,0,0,0,0.0
13155002165050009,0,0,,0.0,0,1,0,0.0
13155002165050010,0,0,,0.0,0,1,0,0.0
13155002165100001,0,0,,0.0,0,1,0,0.0
13155002165100002,0,0,,0.0,0,1,0,0.0
13155002165100004,0,0,,0.0,0,0,0,0.0
13155002165100005,0,0,,0.0,0,1,0,0.0
13155002165100007,0,0,,0.0,0,0,0,0.0
13155002165100008,0,0,,0.0,0,1,0,0.0
13155002165630001,0,0,,0.0,0,1,0,0.0
13155002165630002,0,0,,,0,0,0,
13155002165630003,0,0,0.0,0.0,0,1,0,0.0
13155002165630004,0,0,,,0,0,0,
13155002165630005,0,0,,0.0,0,1,0,0.0
13155002165630006,0,0,,0.0,0,1,0,0.0
13155002165630008,0,0,,0.0,0,1,0,0.0
13155002165630009,0,0,,0.0,0,1,0,0.0
13155002165630010,0,0,,0.0,0,1,0,0.0
13155002165630011,0,0,,0.0,0,1,0,0.0
13155002165630012,0,0,,0.0,0,1,0,0.0
13155002165630013,0,0,,0.0,0,1,0,0.0
13155002173160001,0,0,,0.0,0,1,0,0.0
13155002173160002,0,0,,0.0,0,1,0,0.0
13155002173160003,0,0,,0.0,0,0,0,0.0
13155002173160004,0,0,,0.0,1,1,0,0.0
13155002173160005,0,0,,0.0,0,1,0,0.0
13155002173160006,0,0,,0.0,0,1,0,0.0
13155002173240001,0,0,,0.0,0,1,0,0.0
13155002173240002,0,0,,0.0,0,1,0,0.0
13155002173240003,0,0,,0.0,0,1,0,0.0
13155002173240004,0,0,,0.0,0,1,0,0.0
13155002180760002,0,0,,0.0,0,1,0,0.0
13155002180760003,0,0,,,0,0,0,
13155002180760004,0,0,,0.0,0,1,0,0.0
13155002180760005,0,0,,0.0,0,1,0,0.0
13155002180760006,0,0,1.0,0.0,0,1,0,0.0
13155002180760010,0,0,0.0,0.0,0,1,0,0.0
13155002180760011,0,0,,0.0,0,1,0,0.0
13155002180760012,0,0,,0.0,0,1,0,0.0
13155002180760013,0,0,,0.0,0,0,0,0.0
13155002180760015,0,0,,0.0,0,1,0,0.0
13155002180760016,0,0,,,0,0,0,
13155002180760017,0,0,,0.0,0,0,0,0.0
13155002181170001,0,0,,0.0,0,1,0,0.0
13155002181170002,0,0,,0.0,0,1,0,0.0
13155002181170003,0,0,,0.0,1,1,0,0.0
13155002181170004,0,0,,0.0,0,1,0,0.0
13155002181170005,0,0,,0.0,0,1,0,0.0
13155002183150001,0,0,,0.0,0,1,0,0.0
13155002183150002,0,0,,0.0,0,0,0,0.0
13155002183150003,0,0,0.0,0.0,0,1,0,0.0
13155002183150004,0,0,,0.0,0,1,1,0.0
13155002183150005,0,0,0.0,0.0,0,0,0,0.0
13155002183150006,0,0,,0.0,0,1,0,0.0
13155002183150007,0,0,,0.0,0,0,0,0.0
13155002183150009,0,0,,0.0,0,1,0,0.0
13155002183150010,0,0,,0.0,0,0,0,0.0
13155002183150011,0,0,0.0,0.0,0,1,0,0.0
13155002184740001,0,0,,0.0,0,1,0,0.0
13155002184740002,0,0,,0.0,0,0,0,0.0
13155002184740003,0,0,,0.0,0,0,0,0.0
13155002184740004,0,0,0.0,0.0,0,1,0,0.0
13155002184740005,0,0,,0.0,0,1,0,0.0
13155002184740006,0,0,,0.0,0,1,0,0.0
13155002184740007,0,0,,0.0,0,1,0,0.0
13155002186310001,0,0,,0.0,0,1,0,0.0
13155002186310002,0,0,,,0,1,0,
13155002186310003,0,0,,0.0,0,1,0,0.0
13155002186310004,0,0,,0.0,0,1,0,0.0
13155002186310005,0,0,1.0,0.0,0,1,0,0.0
13155002186310006,0,0,,0.0,0,1,0,0.0
13155002187840001,0,0,,0.0,0,1,0,0.0
13155002187840002,0,0,,0.0,0,1,0,0.0
13155002187840003,0,0,,1.0,0,0,0,0.0
13155002187840004,0,0,,0.0,0,1,0,0.0
13155002187840005,0,0,,0.0,0,1,0,0.0
13155002187840006,0,0,,0.0,0,1,0,0.0
13155002187840007,0,0,,0.0,0,0,0,0.0
13155002187840008,0,0,,0.0,0,0,0,0.0
13155002187840009,0,0,,0.0,0,1,0,0.0
13155002188100001,0,0,,0.0,0,1,0,0.0
13155002188100002,0,0,,0.0,0,1,0,0.0
13155002188100003,0,0,,0.0,0,1,0,0.0
13155002188100004,0,0,,0.0,0,1,0,0.0
13155002188100005,0,0,,0.0,0,1,0,0.0
13155002188100006,0,0,,0.0,0,1,0,0.0
13155002188100007,0,0,,0.0,0,1,0,0.0
13155002188100008,0,0,,0.0,0,1,0,0.0
13155002188100009,0,0,,0.0,0,1,0,0.0
13155002188100010,0,0,,0.0,0,0,0,0.0
13155002188100011,0,0,,0.0,0,0,0,0.0
13155002190850001,0,0,,0.0,0,1,0,0.0
13155002190850002,0,0,,0.0,0,1,0,0.0
13155002190850003,0,0,0.0,0.0,0,0,0,0.0
13155002190850004,0,0,1.0,0.0,1,1,0,0.0
13155002190850005,0,0,1.0,0.0,0,1,0,1.0
13155062000990522,0,0,,,0,0,0,
13155102168470001,0,0,,0.0,0,0,0,0.0
13155102168470002,0,0,,0.0,0,1,0,1.0
13155102168470003,0,0,,0.0,0,1,0,1.0
13155102168470004,0,0,,0.0,0,1,0,1.0
13155102170390002,0,0,,0.0,0,1,0,0.0
13155102170390004,0,0,,,0,0,0,
13155102170390005,0,0,,0.0,0,1,0,1.0
13155102170390006,0,0,,0.0,0,1,0,0.0
13155102170390008,0,0,,,0,0,0,
13155102170390010,0,0,,,0,0,0,
13155102170390015,0,0,,0.0,0,1,0,0.0
13155102170390016,0,0,,0.0,0,1,0,0.0
13155102170390018,0,0,,,0,0,0,
13155102175540001,0,0,0.0,0.0,0,1,1,0.0
13155102175540002,0,0,,,0,1,0,
13155102175540003,0,0,,,0,0,0,
13155102175540004,0,0,,,0,0,0,
13155102175540005,0,0,,,0,0,0,
13155102175540006,0,0,,,0,0,0,
13155102175540007,0,0,,,0,1,0,
13155102175540008,0,0,,,0,0,0,
13155102175540009,0,0,,,0,0,0,
13155202178060001,0,0,,,0,0,0,
13155202178060003,0,0,,,0,1,0,
13155202178060004,0,0,,0.0,0,1,0,0.0
13155202178060005,0,0,,,0,0,0,
13155202178060006,0,0,,,0,1,0,
13155202178060007,0,0,,,0,1,0,
13155202178060011,0,0,,,0,0,0,
13155202178060014,0,0,,,0,0,0,
13155202178060018,0,0,,,0,0,0,
13155202178060020,0,0,,,0,0,0,
13155202178060021,0,0,,,0,0,0,
13155202178060022,0,0,,,0,0,0,
13155202178060023,0,0,,,0,0,0,
13155202181360001,0,0,,,0,0,0,
13155202181360002,0,0,,,0,0,0,
13155202181360004,0,0,,,0,0,0,
13155202181360008,0,0,,,0,0,0,
13155202181360009,0,0,,,0,0,0,
13155202181360012,0,0,,0.0,0,1,0,0.0
13155202181360013,0,0,,,0,0,0,
13155202181360015,0,0,,,0,0,0,
13155202181360017,0,0,,,0,0,0,
13155202181360018,0,0,,,0,0,0,
13155202181360020,0,0,,,0,0,0,
13155202181360021,0,0,,,0,0,0,
13155202181360022,0,0,,0.0,0,1,0,0.0
13155202181360024,0,0,,,0,0,0,
13155202181360025,0,0,,,0,0,0,
13155202181360028,0,0,,,0,0,0,
13155202181360029,0,0,,,0,0,0,
13155202181360031,0,0,,,0,0,0,
13155202183300001,0,0,,,0,0,0,
13155202183300003,0,0,,,0,0,0,
13155202183300004,0,0,,,0,0,0,
13155202183300005,0,0,,,0,0,0,
13155202183300008,0,0,,0.0,0,1,0,0.0
13155202183300010,0,0,,0.0,0,1,0,0.0
13155202183300012,0,0,,0.0,0,1,0,0.0
13155202183300014,0,0,,0.0,0,1,0,0.0
13155202183300016,0,0,,0.0,0,1,0,0.0
13155202183300017,0,0,,0.0,0,1,0,1.0
13155202183300018,0,0,,0.0,0,1,0,0.0
13155202183300022,0,0,,0.0,0,1,0,1.0
13155202183300023,0,0,,0.0,0,1,0,0.0
13155202183300024,0,0,,0.0,0,1,0,0.0
13155202183300025,0,0,,0.0,0,1,0,0.0
13155202183300026,0,0,,,0,0,0,
13155202183300027,0,0,,,0,0,0,
13155202183300028,0,0,,0.0,0,1,0,0.0
13155202185140001,0,0,0.0,0.0,0,1,0,1.0
13155202185140002,0,0,,0.0,0,1,0,1.0
13155202185140003,0,0,0.0,0.0,0,1,0,0.0
13155202185140004,0,0,,,0,0,0,
13155202185140005,0,0,0.0,0.0,0,1,0,0.0
13155202185140006,0,0,0.0,0.0,0,1,0,0.0
13155202185140007,0,0,,,0,0,0,
13155202185140008,0,0,,,0,0,0,
13155202185140009,0,0,,0.0,0,1,0,0.0
13155202185140010,0,0,0.0,0.0,0,1,0,0.0
13155202185140011,0,0,,,0,0,0,
13155202185140012,0,0,,,0,0,0,
13155252000990222,1,1,,,1,1,1,
13155264000990912,0,0,,,0,0,0,
13155264000990917,0,0,,,0,0,0,
13165002226360002,0,0,0.0,0.0,0,1,0,0.0
13165004002920001,0,0,,0.0,0,1,0,0.0
13165004002920005,0,0,,,0,0,0,
13165004002920007,0,0,,,0,0,0,
13165004002920009,0,0,,,0,0,0,
13165004002920013,0,0,,0.0,0,1,0,0.0
13165054000994090,0,0,,,0,1,0,
13165054000994127,0,0,,,0,1,0,
13165055000992191,0,0,,,0,1,0,
13165102234780001,0,0,1.0,0.0,0,1,0,0.0
13165102234780002,0,0,,,0,1,0,
13165102236020001,0,0,,0.0,0,1,0,0.0
13165102236020003,0,0,,,0,1,0,
13165102236020004,0,0,,0.0,0,1,0,0.0
13165102236020005,0,0,,0.0,0,1,0,0.0
13165102236020006,0,0,,0.0,0,1,0,0.0
13165102237450001,0,0,,,0,1,0,
13165102237450002,0,0,,,0,0,0,
13165102237450003,0,0,,,0,1,0,
13165102237450004,0,0,1.0,0.0,0,1,0,0.0
13165102237450007,0,0,,,0,0,0,
13165102237450009,0,0,,0.0,0,0,0,0.0
13165102237450011,0,0,,,0,0,0,
13165102237450012,0,0,1.0,0.0,0,1,1,0.0
13165102237450013,0,0,,0.0,0,1,0,0.0
13165102237450015,0,0,,,0,0,0,
13165102237450016,0,0,,,0,0,0,
13165102237450017,0,0,,,0,1,0,
13165102237450018,0,0,,,0,1,0,
13165102238520001,0,0,,0.0,0,1,0,1.0
13165102238520003,0,0,,,0,1,0,
13165102238520004,0,0,,,0,0,0,
13165102238520006,0,0,,,0,0,0,
13165102238520007,0,0,,,0,0,0,
13165102238520009,0,0,,0.0,0,1,0,0.0
13165102238520010,0,0,,,0,0,0,
13165102238520011,0,0,,,0,1,0,
13165102238520012,0,0,,0.0,0,0,0,0.0
13165102238520013,0,0,,,0,0,0,
13165102238520014,0,0,,0.0,0,1,0,0.0
13165102238520015,0,0,,0.0,0,1,0,0.0
13165102238520016,0,0,,,0,1,0,
13165102238520017,0,0,,,0,1,0,
13165102239490001,0,0,,,0,0,0,
13165103024960001,0,0,,,0,0,0,
13165103024960002,0,0,,,0,1,0,
13165103024960003,0,0,,0.0,0,1,0,0.0
13165103024960004,0,0,,0.0,0,1,0,0.0
13165103024960008,0,0,,,0,0,0,
13165103024960009,0,0,0.0,0.0,0,1,0,0.0
13165103024960010,0,0,0.0,0.0,0,1,0,0.0
13165103024960011,0,0,0.0,0.0,0,1,0,0.0
13165103024960012,0,0,0.0,0.0,0,0,0,0.0
13165103024960013,0,0,,,0,1,0,
13165103024960014,0,0,,,0,1,0,
13165161000992792,0,0,,,0,1,0,
13165161000993314,0,0,,,0,1,0,
13165202247480002,0,0,,0.0,0,1,0,0.0
13165202247480004,0,0,,0.0,0,1,0,0.0
13165202247480005,0,0,,0.0,0,0,0,0.0
13165202247480006,0,0,,0.0,0,0,0,0.0
13165202247480009,0,0,,,0,1,0,
13165202247480010,0,0,,,0,0,0,
13165202247480011,0,0,,,0,1,0,
13165202247480012,0,0,,0.0,0,1,0,0.0
13165203025180001,0,0,,0.0,0,1,0,0.0
13165255000992187,0,0,,,0,1,0,
13165302241790002,0,0,,0.0,0,1,0,0.0
13165302241790003,0,0,,,0,1,0,
13165302241790004,0,0,,0.0,1,1,0,0.0
13165302241790005,0,0,,0.0,0,1,0,0.0
13165302241940001,0,0,,,0,0,0,
13165302241940002,0,0,,,0,1,0,
13165302241940003,0,0,,,0,1,0,
13165361000992388,0,0,,,0,1,0,
13165361000992932,0,0,,,0,1,0,
13175002005940001,0,0,0.0,,0,1,0,
13175002005940002,0,0,,,0,1,0,
13175002005940003,0,0,,,0,0,0,
13175002006070001,0,0,,,0,0,0,
13175002006070002,0,0,,,0,0,0,
13175002007060001,0,0,,0.0,0,0,0,0.0
13175002007060002,0,0,,,0,0,0,
13175002007180001,0,0,,,0,1,0,
13175002007180002,0,0,,,0,0,0,
13175002008670001,0,0,,,0,1,1,
13175002008670002,0,0,,,0,0,0,
13175002010700001,0,0,,,0,1,0,
13175002011760001,0,0,0.0,0.0,0,1,0,0.0
13175002012000001,0,0,,,0,1,0,
13175002013750001,0,0,,,0,0,0,
13175002015760001,0,0,,,0,0,0,
13175002015760002,0,0,,,0,0,0,
13175002015890001,0,0,,,0,0,0,
13175002015890002,0,0,,,0,1,0,
13175002015890003,0,0,,,0,1,0,
13175002016040001,0,0,,,0,0,0,
13175002016040002,0,0,,,0,0,0,
13175002016040003,0,0,0.0,0.0,0,1,0,0.0
13175002016560001,0,0,,,0,0,0,
13175002016560002,0,0,,,0,0,0,
13175002016620001,0,0,,,0,0,0,
13175002016620002,0,0,,,0,0,0,
13175002017030001,0,0,,,0,0,0,
13175002017390001,0,0,,,0,1,0,
13175002017390002,0,0,,,0,1,0,
13175002017390003,0,0,,,0,0,0,
13175002017540001,0,0,,,0,0,0,
13175002017540003,0,0,,,0,0,0,
13175002018630001,0,0,,,0,0,0,
13175002020390001,0,0,,,0,0,0,
13175002020390002,0,0,,,0,1,0,
13175002020460001,0,0,,,0,1,0,
13175002020460002,0,0,,,0,0,0,
13175002020500001,0,0,,,0,0,0,
13175002020920003,0,0,,,0,0,0,
13175002020920004,0,0,,,0,1,0,
13175002022930001,0,0,,,0,1,0,
13175002022930002,0,0,,,0,0,0,
13175003002190001,0,0,,,0,1,0,
13175003002190002,0,0,,,0,0,0,
13175004000490001,0,0,,,0,0,0,
13175004000490002,0,0,,,0,0,0,
13175004000490003,0,0,,0.0,0,1,0,0.0
13175004000490004,0,0,,,0,1,0,
13175004000490005,0,0,,,0,0,0,
13175004000490006,0,0,,,0,0,0,
13175004000490007,0,0,,,0,1,0,
13175004000490008,0,0,,,0,1,0,
13175102000230001,0,0,0.0,,0,1,1,
13175102000230002,0,0,,,0,0,0,
13175102000230003,0,0,1.0,0.0,1,1,1,0.0
13175102000230004,0,0,1.0,0.0,0,1,0,0.0
13175102000230005,0,0,,,0,0,0,
13175102000230006,0,0,,,0,0,0,
13175102000390001,0,0,,,0,1,0,
13175102000390002,0,0,,,0,0,0,
13175102000460001,0,0,,,0,1,0,
13175102000460002,0,0,,,0,1,0,
13175102000460003,0,0,,,0,0,0,
13175102000460004,0,0,,,0,0,0,
13175102001240001,0,0,,,0,0,0,
13175102003310001,0,0,,,1,1,0,
13175102003310002,0,0,,,1,1,0,
13175102003310003,0,0,,,0,0,0,
13175102003310004,0,0,,,0,0,0,
13175102003310005,0,0,,0.0,0,0,0,0.0
13175102003310007,0,0,,,0,1,0,
13175102003560001,0,0,,,0,0,0,
13175102003560002,0,0,,,1,0,0,
13175102003560003,0,0,,,0,0,0,
13175102003560004,0,0,,,0,0,0,
13175102003560005,0,0,,,0,0,0,
13175102003560006,0,0,,,0,0,0,
13175102003560007,0,0,,,0,0,0,
13175102004250001,0,0,,,0,0,0,
13175102008010001,0,0,,,0,1,0,
13175102008010002,0,0,,,0,0,0,
13175102008010003,0,0,,,0,0,0,
13175102008010004,0,0,,,0,0,0,
13175102009270001,0,0,,,0,0,0,
13175102009270002,0,0,,,0,1,0,
13175102009270003,0,0,,,0,1,0,
13175102010280001,0,0,,,0,1,0,
13175102010280002,0,0,,,0,0,0,
13175102010280003,0,0,,,0,0,0,
13175102010280004,0,0,,,0,0,0,
13175102010280005,0,0,,,0,1,0,
13175102010280006,0,0,,,0,0,0,
13175102010280007,0,0,,,0,0,0,
13175102012160001,0,0,,,0,1,0,
13175102012160002,0,0,,,0,0,0,
13175102012160003,0,0,,0.0,0,1,0,0.0
13175102012160004,0,0,,,1,1,0,
13175102012160006,0,0,,,0,0,0,
13175102012160007,0,0,,,0,0,0,
13175103001390001,0,0,,,0,0,0,
13175103002020001,0,0,,,0,0,0,
13175103002020002,0,0,,,0,1,0,
13175103002020003,0,0,,,0,0,0,
13175103002020004,0,0,,,0,1,0,
13175103002020005,0,0,,,0,0,0,
13175103002020006,0,0,,,0,1,0,
13175104000040004,0,0,,,0,0,0,
13175104000150001,0,0,,,0,1,0,
13175104000150002,0,0,,,0,1,0,
13175104000150003,0,0,,,0,1,0,
13175104000150004,0,0,,,0,0,0,
13175104000150005,0,0,,,0,0,0,
13175104000200001,0,0,,,0,1,0,
13175104000200006,0,0,,,0,1,0,
13175104000250001,0,0,,,0,0,0,
13175104000250002,0,0,,,0,0,0,
13175154000992195,0,0,,0.0,0,0,0,0.0
13175155000992181,0,0,,,0,0,0,
13175202030070001,0,0,,,0,1,0,
13175202030070002,0,0,,,0,0,0,
13175202030080001,0,0,,,0,1,0,
13175202030080002,0,0,,,0,1,0,
13175202033540001,0,0,,,0,0,0,
13175202033540003,0,0,,,0,0,0,
13175202033540004,0,0,,,0,0,0,
13175202033540005,0,0,,,0,1,0,
13175202033540006,0,0,,,0,1,0,
13175202033540007,0,0,,,0,1,0,
13175202033540008,0,0,,,0,1,0,
13175202035060001,0,0,,,0,0,0,
13175202035060002,0,0,,,0,0,0,
13175202035060003,0,0,,,0,0,0,
13175202038040001,0,0,,,0,1,0,
13175202038040002,0,0,,,0,0,0,
13175202038470001,0,0,,,0,0,0,
13175202038470002,0,0,,,0,0,0,
13175202038470003,0,0,,,0,0,0,
13175202038470004,0,0,,,0,0,0,
13175202038470005,0,0,,,0,0,0,
13175202038470007,0,0,,,0,1,0,
13175202038470008,0,0,,,0,0,0,
13175202039600001,0,0,,,0,0,0,
13175202039600002,0,0,,,0,1,0,
13175202039600003,0,0,,,0,1,0,
13175202041200001,0,0,,,0,1,0,
13175202041200002,0,0,,,0,1,0,
13175202041200003,0,0,,,0,0,0,
13175202041200004,0,0,,,0,0,0,
13175202041200005,0,0,,,0,1,0,
13175202041200006,0,0,,,0,0,0,
13175202041200007,0,0,,,0,0,0,
13175202041200008,0,0,,,0,0,0,
13175202041310001,0,0,,,0,0,0,
13175202041310002,0,0,,,0,1,0,
13175202042820001,0,0,,,0,0,0,
13175202042820002,0,0,,,0,0,0,
13175202042820003,0,0,,,0,0,0,
13175202042820004,0,0,,,0,0,0,
13175202044670001,0,0,,,0,0,0,
13175202044670002,0,0,,,0,1,0,
13175203003370001,0,0,,,0,0,0,
13175255000994004,0,0,,,0,1,0,
13175261000992445,0,0,,,0,1,0,
13175261000992632,0,0,,,0,1,0,
13175261000992655,0,0,,,0,1,0,
13175261000992670,0,0,,,0,1,0,
13175302026860001,0,0,,,0,0,0,
13175302028190001,0,0,,,0,0,0,
13175302029460001,0,0,,,0,1,0,
13175302029460002,0,0,,,0,1,0,
13175302029460003,0,0,,,0,1,0,
13175361000992443,0,0,,,1,0,0,
13175361000992537,0,0,,,1,1,0,
13175361000992719,0,0,,,0,1,0,
13175361000992726,0,0,,,0,1,0,
13175361000992729,0,0,,,0,0,0,
13175361000992945,0,0,,,0,1,0,
13175361000993235,0,0,,,0,1,0,
13185002232110004,0,0,,0.0,0,1,0,0.0
13185002232110005,0,0,,,0,1,1,
13185002232110007,0,0,,0.0,0,1,0,0.0
13185002232110008,0,0,,0.0,0,1,0,0.0
13185002232110009,0,0,,0.0,0,1,0,0.0
13185002232110010,0,0,,0.0,0,1,0,0.0
13185002232110011,0,0,,0.0,0,1,0,0.0
13185002232530001,0,0,,,0,0,0,
13185002232530002,0,0,,0.0,0,1,0,0.0
13185002232530003,0,0,,0.0,0,1,0,0.0
13185002232530004,0,0,,,0,0,0,
13185002232530005,0,0,,,0,1,0,
13185002232530006,0,0,,0.0,0,1,0,0.0
13185002232530007,0,0,,,0,1,0,
13185002233450001,0,0,,0.0,0,1,0,0.0
13185002233450002,0,0,,0.0,0,0,0,0.0
13185002233450003,0,0,,0.0,0,1,0,0.0
13185002233450004,0,0,,,0,0,0,
13185002233450005,0,0,,0.0,0,0,0,0.0
13185002233820002,0,0,,,0,0,0,
13185002233820003,0,0,,,0,0,0,
13185002233820005,0,0,,,0,0,0,
13185002234590001,0,0,1.0,0.0,0,1,0,0.0
13185002234590002,0,0,1.0,0.0,0,1,0,0.0
13185002234590003,0,0,1.0,0.0,0,1,0,0.0
13185002234590004,0,0,,,0,0,0,
13185002234590005,0,0,,,0,0,0,
13185002236510001,0,0,1.0,0.0,0,0,0,0.0
13185002236510002,0,0,,,0,0,0,
13185002236510003,0,0,0.0,1.0,0,1,0,0.0
13185002236510004,0,0,,,0,1,1,
13185002236510005,0,0,,,0,0,0,
13185002236510006,0,0,,,0,1,0,
13185002236510007,0,0,,,1,1,1,
13185002236510008,0,0,1.0,,0,1,1,
13185002236510009,0,0,,,0,0,0,
13185002236510010,1,0,,,1,1,1,
13185002236510011,0,0,,0.0,0,0,0,0.0
13185002236510012,0,0,,,0,0,0,
13185002239440001,0,0,,0.0,0,1,0,0.0
13185002239440002,0,0,,,0,0,0,
13185002239440003,0,0,,0.0,0,1,0,0.0
13185003024930001,0,0,1.0,1.0,0,1,0,1.0
13185003024930002,0,0,1.0,0.0,0,1,0,0.0
13185003024930004,0,0,0.0,0.0,0,1,0,1.0
13185055000992184,0,0,,,0,1,0,
13185061000992574,0,0,,,0,1,0,
13185061000992923,0,0,,,0,1,0,
13185061000993197,0,0,,,0,1,0,
13185062000990558,0,0,1.0,0.0,0,1,1,0.0
13185064000992085,0,0,,,0,0,0,
13185064000992094,0,0,,,0,0,0,
13195104003090001,0,0,,,0,0,0,
13195104003090003,0,0,,0.0,0,0,0,0.0
13205002046500001,0,0,,,0,0,0,
13205002046500002,0,0,,,0,0,0,
13205002048310002,0,0,,,0,0,0,
13205002048310003,0,0,,,0,1,0,
13205002048310004,0,0,,,0,0,0,
13205002048310005,0,0,,,0,0,0,
13205002048310006,0,0,,,0,1,0,
13205002048310007,0,0,,0.0,0,1,0,0.0
13205002048310009,0,0,,,1,0,0,
13205002048310010,0,0,,,0,0,0,
13205002048310011,0,0,,,0,0,0,
13205002048310012,0,0,,,0,0,0,
13205002060500001,0,0,,,0,0,0,
13205002060500002,0,0,,,0,0,0,
13205002060500003,0,0,,,0,0,0,
13205002069040001,0,0,,,0,0,0,
13205002069040002,0,0,,,0,0,0,
