Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin_cultivo
9025003008490015,9,2,50,3,849,15,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,33.2322377167462,1,1.0,,1,69,3,1,1,0,0,10.0,1,6,4,1,1,483,1,,20.0,3.5,3.5,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,8.0,35.0,100.0,6.0,7.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,2.0,2.0,100.0,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,2.0,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,0.36363636363636404,0.36363636363636404,0.0,,,,,,,,20,,,2.0,2.0,,,,2.0,,2.0,1,44.5487213348067
9025003008490015,9,2,50,3,849,15,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,33.2322377167462,1,1.0,,1,69,3,1,1,0,0,10.0,1,6,4,2,2,483,1,,20.0,3.5,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,35.0,100.0,6.0,7.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,1.0,1.0,100.0,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,1.0,5.0,3.0,,,,,,,,,,,,,411,,2.0,,4,0.18181818181818202,0.18181818181818202,0.0,,,,,,,,20,,,1.0,1.0,,,,1.0,,1.0,1,37.368803627659
13035002162130003,13,3,50,2,16213,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,33.5308205607976,1,1.0,,1,75,4,1,0,0,0,25.0,1,7,4,1,1,483,1,,60.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,50.0,35.0,100.0,6.0,7.0,50.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,2.2727272727272703,2.2727272727272703,0.0,,,,,,,,60,,,5.0,5.0,,,,,,,1,26.529846945187305
13055002075830003,13,5,50,2,7583,3,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,40.0,2,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,2.0,,4,33.6238999336216,0,,1.0,0,60,5,2,1,1,1,40.0,1,7,3,2,2,483,1,,30.0,4.0,4.0,1.0,0.99,0.99,0.99,0.99,0.99,0.99,,2.0,35.0,100.0,6.0,6.0,2.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0909090909090909,0.0909090909090909,0.0,,,,,,,,30,,,0.99,0.99,,,,,,,1,69.81348473627871
13045002114290003,13,4,50,2,11429,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15.0,4,4.0,,1.0,1.0,,,,,3.0,3.0,,,2.0,,4,33.6250452321894,1,1.0,,1,66,3,1,1,0,0,15.0,1,6,4,1,1,483,1,,48.0,4.0,4.0,1.0,0.99,0.99,0.99,0.99,0.5,0.5,2.0,4.5,35.0,100.0,6.0,1.0,4.5,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,0.4,5.0,3.0,,,,,,,,,,,1.0,,411,,2.0,,4,0.20454545454545492,0.20454545454545492,0.49,0.49,,0.49,,,,,48,,,0.99,0.99,,,,,,0.99,1,54.376620289490006
8075402037540002,8,7,54,2,3754,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,18.0,2,2.0,,1.0,1.0,,1.0,1.0,,,,,,2.0,,4,33.67679437372,0,,160.0,1,30,3,2,0,0,0,18.0,1,6,2,4,2,483,1,,15.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,35.0,100.0,6.0,2.0,6.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,4.0,5.0,4.0,,,,,,,,,,,,,411,,2.0,,4,0.272727272727273,0.272727272727273,0.0,,,,,,,,15,,1.0,,1.0,,,,,,1.0,1,19.513938954348
9025004001020010,9,2,50,4,102,10,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.6,9,8.0,1.0,9.0,8.0,1.0,,,,,,,,2.0,,4,33.767889169615806,1,1.0,,0,53,4,1,0,0,0,12.6,1,6,3,1,1,483,1,,30.0,3.0,3.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,,72.0,35.0,100.0,6.0,7.0,72.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,6.0,6.0,100.0,,,,,,1,0,,,,,,,1,,,600.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,4.0,4.0,5.0,4.0,,,,,,,,8.0,,411,,2.0,,4,3.2727272727272703,3.2727272727272703,0.0,,,,,,,,30,,,6.0,6.0,,,,6.0,6.0,6.0,1,43.3424145444683
13025103016930012,13,2,51,3,1693,12,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,33.8294498205556,0,,99.0,1,55,3,1,0,0,1,5.0,1,5,3,1,1,483,1,,70.0,4.0,4.0,1.0,1.5,1.5,1.5,1.5,1.48,1.48,3.0,4.0,35.0,100.0,6.0,7.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.18181818181818202,0.18181818181818202,0.02,0.02,,,0.02,,,,70,,,1.5,1.5,,,,,,,1,54.836875910399705
13025003019020017,13,2,50,3,1902,17,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.01,5,5.0,,1.0,1.0,,,,,4.0,4.0,,,2.0,,4,33.8337339634545,1,1.0,,1,51,3,7,0,0,0,5.01,1,5,3,2,1,483,1,,60.0,3.0,4.0,1.0,2.5,2.5,2.5,2.5,2.5,2.5,,13.0,35.0,100.0,6.0,1.0,13.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.590909090909091,0.590909090909091,0.0,,,,,,,,60,,,2.5,2.5,,,,,,,1,23.442301047288197
13025104001500020,13,2,51,4,150,20,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,7.0,6,4.0,2.0,3.0,1.0,2.0,,,,3.0,3.0,,,2.0,,4,33.885356952014796,0,,5.0,0,80,4,7,0,0,0,7.0,1,5,4,1,1,483,1,,90.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,35.0,100.0,6.0,6.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.18181818181818202,0.18181818181818202,0.0,,,,,,,,90,,,2.0,2.0,,,,,,,1,28.7576274134381
13025104001500020,13,2,51,4,150,20,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,7.0,6,4.0,2.0,3.0,1.0,2.0,,,,3.0,3.0,,,2.0,,4,33.885356952014796,0,,5.0,0,80,4,7,0,0,0,7.0,1,5,4,2,2,483,1,,90.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,35.0,100.0,6.0,6.0,2.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0909090909090909,0.0909090909090909,0.0,,,,,,,,90,,,1.0,1.0,,,,,,,1,43.808256267524904
12015002144330006,12,1,50,2,14433,6,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,48.0,6,5.0,1.0,3.0,2.0,1.0,,,,3.0,3.0,,,2.0,,4,34.240897119064,1,1.0,,0,82,4,1,1,1,1,48.0,1,7,5,1,1,483,1,,25.0,3.0,3.0,1.0,11.93,11.93,11.93,11.93,11.93,11.93,,55.0,35.0,100.0,6.0,1.0,55.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,2.5,2.5,0.0,,,,,,,,25,,,11.93,11.93,,,,,,,1,24.0581157192202
12105002009440007,12,10,50,2,944,7,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,6.25,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,34.412530918756296,1,1.0,,1,57,4,1,0,0,0,6.25,1,5,3,1,1,483,1,,35.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,19.0,35.0,100.0,6.0,7.0,19.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,600.0,2.0,,,,,,,1,0.0,,,1.0,,,,0.5,5.0,4.0,,,,,,,,,,411,,2.0,,4,0.8636363636363641,0.8636363636363641,0.0,,,,,,,,35,,,4.0,4.0,,,,,4.0,4.0,1,26.5367247517174
12105002009440007,12,10,50,2,944,7,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,6.25,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,34.412530918756296,1,1.0,,1,57,4,1,0,0,0,6.25,1,5,3,3,3,483,1,,35.0,4.0,4.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,,1.0,35.0,100.0,6.0,7.0,1.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,10.0,2.0,,,,,,,1,0.0,,,1.0,,,,0.05,5.0,4.0,,,,,,,,,,411,,2.0,,4,0.0454545454545455,0.0454545454545455,0.0,,,,,,,,35,,,0.25,0.25,,,,,0.25,0.25,1,14.338537500715196
13025104001500025,13,2,51,4,150,25,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,15.0,16,16.0,,1.0,1.0,,,,,15.0,15.0,,,2.0,,4,34.8763605560627,0,,5.0,1,46,3,1,0,0,1,15.0,1,6,3,2,2,483,1,,40.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,6.0,35.0,100.0,6.0,7.0,6.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,7.0,,,411,,2.0,,4,0.272727272727273,0.272727272727273,0.0,,,,,,,,40,,,3.0,3.0,,,,,,,1,35.1652510158845
13025003019020012,13,2,50,3,1902,12,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.1,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,34.9108349020538,1,1.0,,1,42,3,1,1,0,0,7.1,1,5,3,1,1,483,1,,60.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,10.0,35.0,100.0,6.0,7.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.45454545454545503,0.45454545454545503,0.0,,,,,,,,60,,,4.0,4.0,,,,,,,1,31.7613297022762
12075203002130005,12,7,52,3,213,5,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,8.5,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,34.9292322367888,1,1.0,,1,35,4,1,0,0,0,8.5,1,5,2,1,1,483,2,1.0,31.0,4.0,4.0,1.0,6.98,6.98,6.98,6.98,1.5,1.5,6.0,5.0,35.0,100.0,6.0,7.0,5.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,,411,,2.0,,4,0.22727272727272704,0.22727272727272704,5.48,5.48,,,,,,5.48,31,,,6.98,6.98,,,,,,6.98,0,34.278519767369104
9085102008370003,9,8,51,2,837,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.41,3,2.0,1.0,3.0,2.0,1.0,,,,,,,,2.0,,4,34.945491213568204,1,1.0,,0,76,4,7,0,0,0,7.41,1,5,4,2,1,483,1,,50.0,3.0,3.0,1.0,5.57,5.57,5.57,5.57,5.57,5.57,,17.0,35.0,100.0,6.0,7.0,17.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,2.25,5.0,3.0,,,,,,,,,,,2.0,,411,,2.0,,4,0.7727272727272729,0.7727272727272729,0.0,,,,,,,,50,,,5.57,5.57,,,,,,5.57,1,25.8703687206419
13035503010030006,13,3,55,3,1003,6,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.25,2,2.0,,1.0,1.0,,,,,1.0,1.0,,,2.0,,4,35.297309686408894,1,1.0,,1,42,3,2,1,0,0,4.25,1,4,3,3,3,483,1,,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,6.0,3.0,35.0,100.0,6.0,6.0,3.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,1.0,1.0,,,,,,100.0,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.136363636363636,0.136363636363636,0.5,0.5,,,,,,0.5,4,1.0,,,1.0,,,,1.0,,,1,28.7514517097752
12065102100500004,12,6,51,2,10050,4,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,36.6912,6,6.0,,1.0,1.0,,1.0,1.0,,4.0,4.0,,,2.0,,4,35.494193898041296,0,,3.0,1,80,4,1,1,0,0,52.0,2,7,4,2,2,483,1,,25.0,4.0,4.0,1.0,14.0,9.8784,14.0,9.8784,14.0,9.8784,,100.0,35.0,100.0,6.0,5.0,100.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,4.0,,,411,,2.0,,4,4.5454545454545485,4.5454545454545485,0.0,,,,,,,,25,,,9.8784,9.8784,,,,,,,1,29.097740247673396
2016001013450001,2,1,60,1,1345,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.0,4,3.0,1.0,4.0,3.0,1.0,,,,,,,1.0,,,4,35.5037009410755,0,,0.2,1,59,4,1,0,0,0,8.0,1,5,3,1,1,483,2,1.0,15.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,24.0,35.0,100.0,6.0,7.0,24.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,50.0,2.0,,,,,,,1,0.0,,,1.0,0.25,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,1.09090909090909,1.09090909090909,0.0,,,,,,,,15,,2.0,,,2.0,,,,2.0,2.0,0,67.68295998292811
13025104001500023,13,2,51,4,150,23,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,4.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,35.6078283232614,0,,3.0,0,60,3,2,0,0,1,4.0,1,4,3,2,2,483,1,,15.0,4.0,4.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,,6.0,35.0,100.0,6.0,7.0,6.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,411,,2.0,,4,0.272727272727273,0.272727272727273,0.0,,,,,,,,15,,1.5,,1.5,,,,,,,1,66.52647188092979
19015201016080001,19,1,52,1,1608,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,10.0,3,2.0,1.0,3.0,2.0,1.0,,,,,,,,,3.0,4,35.6418293703953,0,,1.0,1,50,4,1,0,0,1,10.0,1,6,3,2,2,483,1,,8.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.5,35.0,100.0,6.0,5.0,,,,,,,2.5,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,,3.0,4,0.11363636363636401,,0.0,,,,,,,,8,1.0,,,,1.0,,,,,,1,48.99052250523789
13115102167100003,13,11,51,2,16710,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,37.0,8,7.0,1.0,2.0,1.0,1.0,,,,6.0,6.0,,,2.0,,4,35.7627017259906,1,1.0,,1,64,4,1,1,0,0,37.0,1,7,4,5,2,483,1,,60.0,4.0,4.0,1.0,6.99,6.99,6.99,6.99,6.99,6.99,,20.0,35.0,100.0,6.0,6.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,6.99,6.99,,,,,,100.0,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,2.0,,,411,,2.0,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,60,,,6.99,6.99,,,,6.99,,,1,57.85794728189771
13115102167100003,13,11,51,2,16710,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,37.0,8,7.0,1.0,2.0,1.0,1.0,,,,6.0,6.0,,,2.0,,4,35.7627017259906,1,1.0,,1,64,4,1,1,0,0,37.0,1,7,4,6,3,483,1,,60.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,15.0,35.0,100.0,6.0,6.0,15.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,5.0,5.0,,,,,,100.0,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,2.0,,,411,,2.0,,4,0.681818181818182,0.681818181818182,0.0,,,,,,,,60,,,5.0,5.0,,,,5.0,,,1,70.2044692737756
12095002075620002,12,9,50,2,7562,2,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,20.5,4,3.0,1.0,4.0,3.0,1.0,,,,,,,,2.0,,4,35.8599405084896,1,1.0,,1,49,3,2,1,0,0,20.5,1,7,3,5,1,483,1,,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,6.0,35.0,100.0,6.0,7.0,6.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,2.0,2.0,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,,,,,,,,,,,,,411,,2.0,,4,0.272727272727273,0.272727272727273,0.0,,,,,,,,4,2.0,,,2.0,,,,2.0,,2.0,1,51.5196398429121
12105003000760013,12,10,50,3,76,13,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.5,3,1.0,2.0,3.0,1.0,2.0,,,,,,,,2.0,,4,35.864202563526796,0,,4.0,1,61,4,7,0,0,0,4.5,1,4,4,1,1,483,1,,20.0,4.0,4.0,1.0,2.5,2.5,2.5,2.5,2.5,2.5,,20.0,35.0,100.0,6.0,5.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,20,,,2.5,2.5,,,,,,,1,40.567158990085204
15015001048310001,15,1,50,1,4831,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,5.03,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,,3.0,4,36.074849439499395,0,,3.0,1,65,4,1,0,1,1,5.03,1,5,4,1,1,483,1,,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,5.0,35.0,100.0,6.0,5.0,5.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,,3.0,4,0.22727272727272704,0.22727272727272704,0.0,,,,,,,,4,2.0,,,2.0,,,,,,,1,27.9345138417523
13055002081560017,13,5,50,2,8156,17,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.13,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,36.1287559229726,1,0.0,1.0,1,21,3,3,1,1,1,0.13,1,1,2,1,1,483,1,,90.0,4.0,4.0,1.0,0.13,0.13,0.13,0.13,0.13,0.13,,1.0,99.0,40.0,6.0,6.0,1.0,99.0,40.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,,,25.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0181818181818182,0.0181818181818182,0.0,,,,,,,,90,,,0.13,0.13,,,,,0.13,,1,36.1287559229726
12025202121440002,12,2,52,2,12144,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,36.15514692906872,0,,99.0,0,67,3,1,0,0,0,1.0,1,2,4,1,1,483,1,,3.0,4.0,4.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,,7.0,35.0,100.0,6.0,6.0,7.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.31818181818181795,0.31818181818181795,0.0,,,,,,,,3,0.9,,,0.9,,,,,,,1,40.172385476743
12065103002960005,12,6,51,3,296,5,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.0,3,2.0,1.0,3.0,2.0,1.0,,,,,,,,2.0,,4,36.2136635282227,0,,99.0,1,83,4,1,0,0,0,14.0,1,6,5,1,1,483,1,,50.0,4.0,4.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,,16.0,35.0,100.0,6.0,6.0,16.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.7272727272727271,0.7272727272727271,0.0,,,,,,,,50,,,6.0,6.0,,,,,,,1,48.5611573027707
12065103002960005,12,6,51,3,296,5,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.0,3,2.0,1.0,3.0,2.0,1.0,,,,,,,,2.0,,4,36.2136635282227,0,,99.0,1,83,4,1,0,0,0,14.0,1,6,5,2,2,483,1,,50.0,4.0,4.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,,16.0,35.0,100.0,6.0,6.0,16.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.7272727272727271,0.7272727272727271,0.0,,,,,,,,50,,,6.0,6.0,,,,,,,1,28.596146321196798
13175202041200004,13,17,52,2,4120,4,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,20.0,3,2.0,1.0,3.0,2.0,1.0,,,,,,,,2.0,,4,36.23530013011821,1,1.0,,1,54,3,6,1,0,0,20.0,1,7,3,1,1,483,1,,40.0,3.0,4.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,,30.0,35.0,100.0,6.0,6.0,30.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,2.0,,411,,2.0,,4,1.3636363636363602,1.3636363636363602,0.0,,,,,,,,40,,,8.0,8.0,,,,,,,1,28.5479106033678
