Identificador;ual_prov;ual_cant;ual_parr;ual_estr;ual_segm;al_ncues;eu_superficie_ha;eu_k1301;eu_k1302;eu_k1303;eu_k1304;eu_k1305;eu_k1306;eu_k1307;eu_k1308;eu_k1309;eu_k1310;eu_k1311;eu_k1312;eu_trs;eu_trc;eu_tro;eu_tn;fact_exp_fin
09195102053960006;09;19;51;02;05396;0006;1,23;4;3;1;2;1;1; ; ; ;2;2; ; ;2; ;4;55,776215611681
09195102053960007;09;19;51;02;05396;0007;,5;2;1;1;2;1;1; ; ; ; ; ; ; ;2; ;4;85,9936549395155
09195102053960008;09;19;51;02;05396;0008;,5;3;3; ;1;1; ; ; ; ;2;2; ; ;2; ;4;49,1514523544739
09195102053960009;09;19;51;02;05396;0009;17,64;8;8; ;2;2; ; ; ; ;6;6; ; ;2; ;4;17,2726669034503
09195102053960010;09;19;51;02;05396;0010;1,5;4;4; ;1;1; ; ; ; ;3;3; ; ;2; ;4;35,1961023304836
09195102053960011;09;19;51;02;05396;0011;34;7;6;1;2;1;1; ; ; ;5;5; ; ;2; ;4;41,1594137161833
09195102055390001;09;19;51;02;05539;0001;4,5864;7;7; ;1;1; ; ; ; ;6;6; ; ;2; ;4;18,401717673795
09195102055390002;09;19;51;02;05539;0002;1,4112;4;4; ;1;1; ; ; ; ;3;3; ; ;2; ;4;57,5915794651636
09195102055390003;09;19;51;02;05539;0003;4,2336;5;5; ;1;1; ; ; ; ;4;4; ; ;2; ;4;20,4662255867307
09195102055390004;09;19;51;02;05539;0004;1,4112;3;2;1;3;2;1; ; ; ; ; ; ; ;2; ;4;43,6116998621591
09195102055390005;09;19;51;02;05539;0005;2,1168;3;3; ;3;3; ; ; ; ; ; ; ; ;2; ;4;32,0641218914548
09195102055390006;09;19;51;02;05539;0006;1,4112;6;6; ;1;1; ; ; ; ;5;5; ; ;2; ;4;47,9108706842558
09195102055390007;09;19;51;02;05539;0007;2,1168;2;2; ;2;2; ; ; ; ; ; ; ; ;2; ;4;36,7018671778696
09195102055390008;09;19;51;02;05539;0008;1,764;3;3; ;1;1; ; ; ; ;2;2; ; ;2; ;4;45,9026381768714
09195102055390009;09;19;51;02;05539;0009;2,1168;4;4; ;1;1; ; ; ; ;3;3; ; ;2; ;4;34,3888957745598
09195102055390011;09;19;51;02;05539;0011;2,1168;4;4; ;1;1; ; ; ; ;3;3; ; ;2; ;4;61,4992170108007
09195102055390012;09;19;51;02;05539;0012;3,1752;8;8; ;5;5; ; ; ; ;3;3; ; ;2; ;4;41,6272667901726
09195102055390013;09;19;51;02;05539;0013;14,112;6;6; ;3;3; ; ; ; ;3;3; ; ;2; ;4;25,3168801063615
09195102055390014;09;19;51;02;05539;0014;7,7616;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;125,178444604758
09195151000993409;09;19;51;51;00099;3409;44,5;4;4; ;4;4; ; ; ; ; ; ; ; ;2; ;4;1
09195161000992599;09;19;51;61;00099;2599;407,02;2;2; ;1;1; ;1;1; ; ; ; ; ;2; ;4;1
09195202062750001;09;19;52;02;06275;0001;24;50;50; ;10;10; ; ; ; ;40;40; ; ;2; ;4;6,3569250910305
09195202062750002;09;19;52;02;06275;0002;1,4;4;4; ;4;4; ; ; ; ; ; ; ; ;2; ;4;60,0035885051585
09195202062750003;09;19;52;02;06275;0003;57;28;27;1;2;1;1;2;2; ;24;24; ; ;2; ;4;14,0145731078724
09195202062750004;09;19;52;02;06275;0004;2,47;5;5; ;2;2; ; ; ; ;3;3; ; ;2; ;4;39,9029150916866
09195202062750005;09;19;52;02;06275;0005;55;340;340; ;10;10; ; ; ; ;330;330; ; ;2; ;4;21,2312868074923
09195202071070001;09;19;52;02;07107;0001;85,5;23;21;2;3;1;2;5;5; ;15;15; ; ;2; ;4;4,14971082675323
09195202071070002;09;19;52;02;07107;0002;35,9927;49;49; ;3;3; ; ; ; ;46;46; ; ;2; ;4;33,5570535167565
09195202071070003;09;19;52;02;07107;0003;15,5232;6;6; ;1;1; ; ; ; ;5;5; ; ;2; ;4;48,7515263829511
09195251000993386;09;19;52;51;00099;3386;45,22;2;2; ;1;1; ;1;1; ; ; ; ; ;2; ;4;1
09195251000993405;09;19;52;51;00099;3405;212,02;2;2; ;1;1; ;1;1; ; ; ; ; ;2; ;4;1
09195302044910001;09;19;53;02;04491;0001;25,4016;7;6;1;1; ;1; ; ; ;6;6; ; ;2; ;4;2,963954123664
09195302044910002;09;19;53;02;04491;0002;2,1168;3;3; ;1;1; ; ; ; ;2;2; ; ;2; ;4;28,0515727309601
09195302044910003;09;19;53;02;04491;0003;2,8224;4;4; ;1;1; ; ; ; ;3;3; ; ;2; ;4;76,5732824915875
09195302044910004;09;19;53;02;04491;0004;5,6448;4;4; ;2;2; ; ; ; ;2;2; ; ;2; ;4;101,937985385368
09195302044910005;09;19;53;02;04491;0005;2,1168;6;6; ;1;1; ; ; ; ;5;5; ; ;2; ;4;80,7952800896459
09195302044910006;09;19;53;02;04491;0006;2,8224;4;4; ;1;1; ; ; ; ;3;3; ; ;2; ;4;55,5343089998042
09195302044910007;09;19;53;02;04491;0007;2,8224;3;2;1;1; ;1; ; ; ;2;2; ; ;2; ;4;46,3045076179078
09195302044910008;09;19;53;02;04491;0008;2,1168;3;3; ;3;3; ; ; ; ; ; ; ; ;2; ;4;80,9888983296694
09195302044910009;09;19;53;02;04491;0009;2,1168;3;3; ;1;1; ; ; ; ;2;2; ; ;2; ;4;53,9465765128331
09195302044910010;09;19;53;02;04491;0010;1,4112;2;2; ;2;2; ; ; ; ; ; ; ; ;2; ;4;3,4782726061464
09195302044910011;09;19;53;02;04491;0011;2,98;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;25,4402245302643
09195302044910012;09;19;53;02;04491;0012;12,7008;8;8; ;3;3; ; ; ; ;5;5; ; ;2; ;4;9,17599991085603
09195302044910014;09;19;53;02;04491;0014;3,8808;2;2; ;2;2; ; ; ; ; ; ; ; ;2; ;4;66,2947338766577
09195302047640001;09;19;53;02;04764;0001;3;3;3; ;3;3; ; ; ; ; ; ; ; ;2; ;4;62,3963621365817
09195302047640002;09;19;53;02;04764;0002;103;10;9;1;5;4;1;1;1; ;4;4; ; ;2; ;4;21,0837239950705
09195302048990001;09;19;53;02;04899;0001;,7;2;2; ;1;1; ; ; ; ;1;1; ; ;2; ;4;58,0267403874762
09195302048990002;09;19;53;02;04899;0002;10;5;5; ;1;1; ;1;1; ;3;3; ; ;2; ;4;32,3556701286415
09195302048990003;09;19;53;02;04899;0003;6,3504;2;2; ;1;1; ; ; ; ;1;1; ; ;2; ;4;30,3690190634238
09195302048990004;09;19;53;02;04899;0004;2,1;4;4; ;2;2; ; ; ; ;2;2; ; ;2; ;4;38,9356664957002
09195302048990005;09;19;53;02;04899;0005;4,9392;2;1;1;2;1;1; ; ; ; ; ; ; ;2; ;4;40,3539437845515
09195302048990006;09;19;53;02;04899;0006;2;6;5;1;1; ;1; ; ; ;5;5; ; ;2; ;4;41,0954729312756
09195302048990007;09;19;53;02;04899;0007;5;5;5; ;1;1; ; ; ; ;4;4; ; ;2; ;4;86,9615226161195
09195302048990008;09;19;53;02;04899;0008;3;2;2; ;2;2; ; ; ; ; ; ; ; ;2; ;4;39,7773329774196
09195302048990009;09;19;53;02;04899;0009;6;4;4; ;1;1; ; ; ; ;3;3; ; ;2; ;4;32,2498883827772
09195302048990010;09;19;53;02;04899;0010;5;6;6; ;4;4; ; ; ; ;2;2; ; ;2; ;4;16,6501490158343
09195302048990011;09;19;53;02;04899;0011;4,41;6;6; ;2;2; ; ; ; ;4;4; ; ;2; ;4;40,4680836347562
09195302048990012;09;19;53;02;04899;0012;1,4253;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;7,06741230653123
09195302048990013;09;19;53;02;04899;0013;1,5;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;10,7625635227363
09195302048990014;09;19;53;02;04899;0014;3,528;7;7; ;2;2; ; ; ; ;5;5; ; ;2; ;4;46,9086380104726
09195302048990015;09;19;53;02;04899;0015;2,6107;3;2;1;2;1;1; ; ; ;1;1; ; ;2; ;4;18,8882528474509
09195302048990016;09;19;53;02;04899;0016;4,25;6;6; ;1;1; ; ; ; ;5;5; ; ;2; ;4;16,0944662914434
09205002079540001;09;20;50;02;07954;0001;3;3;3; ;1;1; ; ; ; ;2;2; ; ;2; ;4;113,136561987652
09205002079540002;09;20;50;02;07954;0002;3;3;3; ;1;1; ; ; ; ;2;2; ; ;2; ;4;143,127641396663
09205002079540003;09;20;50;02;07954;0003;4;3;3; ;1;1; ; ; ; ;2;2; ; ;2; ;4;224,238314201808
09205002079540004;09;20;50;02;07954;0004;60;6;6; ;1;1; ; ; ; ;5;5; ; ;2; ;4;9,04043460799811
09205002079540005;09;20;50;02;07954;0005;1;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;175,918472915555
09205002083060001;09;20;50;02;08306;0001;115;9;9; ;1;1; ; ; ; ;8;8; ; ;2; ;4;4,68539102793887
09205002083060002;09;20;50;02;08306;0002;100;11;11; ;1;1; ; ; ; ;10;10; ; ;2; ;4;11,3060426453169
09205002083060003;09;20;50;02;08306;0003;125;6;6; ;1;1; ; ; ; ;5;5; ; ;2; ;4;3,01933639305843
09205002083060004;09;20;50;02;08306;0004;5;7;5;2;3;1;2; ; ; ;4;4; ; ;2; ;4;54,3852966073419
09205002083060005;09;20;50;02;08306;0005;100;2;2; ;1;1; ;1;1; ; ; ; ; ;2; ;4;,275984382775181
09205002084450001;09;20;50;02;08445;0001;160;5;5; ;1;1; ; ; ; ;4;4; ; ;2; ;4;6,99228839374513
09205002084450002;09;20;50;02;08445;0002;5;5;5; ;1;1; ; ; ; ;4;4; ; ;2; ;4;21,3280869505858
09205002084450003;09;20;50;02;08445;0003;4;5;5; ;1;1; ; ; ; ;4;4; ; ;2; ;4;106,045118658969
09205002084450004;09;20;50;02;08445;0004;5;5;5; ;1;1; ; ; ; ;4;4; ; ;2; ;4;65,553478622284
09205002084450005;09;20;50;02;08445;0005;3;11;11; ;1;1; ; ; ; ;10;10; ; ;2; ;4;14,9721275356463
09205002084450006;09;20;50;02;08445;0006;12;8;8; ;1;1; ; ; ; ;7;7; ; ;2; ;4;9,11826737582633
09205002084450007;09;20;50;02;08445;0007;5;2;2; ;1;1; ; ; ; ;1;1; ; ;2; ;4;9,64619494324662
09205002084450008;09;20;50;02;08445;0008;2,5;7;7; ;1;1; ; ; ; ;6;6; ; ;2; ;4;28,6936522430474
09205002084450009;09;20;50;02;08445;0009;3;7;7; ;1;1; ; ; ; ;6;6; ; ;2; ;4;15,3617897651075
09205002084450010;09;20;50;02;08445;0010;12;11;11; ;1;1; ; ; ; ;10;10; ; ;2; ;4;1,50560076251295
09205002084610001;09;20;50;02;08461;0001;14;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;39,6952914071728
09205002084610002;09;20;50;02;08461;0002;5;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;69,2796226013683
09205002084610004;09;20;50;02;08461;0004;154;11;11; ;1;1; ; ; ; ;10;10; ; ;2; ;4;6,15202861607264
09205002084990001;09;20;50;02;08499;0001;90;22;22; ;1;1; ;1;1; ;20;20; ; ;2; ;4;0
09205002084990002;09;20;50;02;08499;0002;35;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;6,97659847068037
09205002084990003;09;20;50;02;08499;0003;65;32;32; ;1;1; ;1;1; ;30;30; ; ;2; ;4;9,80958076787143
09205002084990004;09;20;50;02;08499;0004;30;17;16;1;2;1;1; ; ; ;15;15; ; ;2; ;4;10,6370377726022
09205002084990005;09;20;50;02;08499;0005;100,02;11;11; ;1;1; ; ; ; ;10;10; ; ;2; ;4;5,4199068815029
09205002084990006;09;20;50;02;08499;0006;,5;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;99,0790847274839
09205002084990007;09;20;50;02;08499;0007;115;5;5; ;1;1; ; ; ; ;4;4; ; ;2; ;4;,895235640567161
09205002084990008;09;20;50;02;08499;0008;6,31;4;4; ;1;1; ; ; ; ;3;3; ; ;2; ;4;2,8457166184591
09205002084990009;09;20;50;02;08499;0009;35;11;11; ;1;1; ; ; ; ;10;10; ; ;2; ;4;2,16967885992327
09205002084990010;09;20;50;02;08499;0010;4,5;9;9; ;1;1; ; ; ; ;8;8; ; ;2; ;4;5,01491554022659
09205002087850001;09;20;50;02;08785;0001;100;5;5; ;1;1; ; ; ; ;4;4; ; ;2; ;4;3,49297416374683
09205002087850002;09;20;50;02;08785;0002;7;2;2; ;1;1; ;1;1; ; ; ; ; ;2; ;4;5,96043239621346
09205002087850003;09;20;50;02;08785;0003;1,764;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;43,5201726814063
09205002087850004;09;20;50;02;08785;0004;2,1168;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;46,0176843992887
09205002087850005;09;20;50;02;08785;0005;10,584;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;20,8984518932368
09205002087850006;09;20;50;02;08785;0006;2,1168;2;1;1;2;1;1; ; ; ; ; ; ; ;2; ;4;79,2104702482127
09205002087850007;09;20;50;02;08785;0007;1,3406;1; ;1;1; ;1; ; ; ; ; ; ; ;2; ;4;90,9526696659432
09205002087850008;09;20;50;02;08785;0008;7,056;2;1;1;2;1;1; ; ; ; ; ; ; ;2; ;4;50,3269016196442
09205002087850009;09;20;50;02;08785;0009;2,4696;2;2; ;2;2; ; ; ; ; ; ; ; ;2; ;4;67,6813755221842
09205002087850010;09;20;50;02;08785;0010;11;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;9,47738659551801
09205002087850011;09;20;50;02;08785;0011;5;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;5,65512737876171
09205002087850012;09;20;50;02;08785;0012;5;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;27,5935099683916
09205002087850013;09;20;50;02;08785;0013;5;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;12,9110502177974
09205002087850014;09;20;50;02;08785;0014;9;7;7; ;1;1; ; ; ; ;6;6; ; ;2; ;4;11,4960627103221
09205002090450001;09;20;50;02;09045;0001;21,72;6;6; ;1;1; ;1;1; ;4;4; ; ;2; ;4;67,3088006839017
09205002090450003;09;20;50;02;09045;0003;22;4;4; ;1;1; ; ; ; ;3;3; ; ;2; ;4;2,21040775628999
09205002090450004;09;20;50;02;09045;0004;49;9;9; ;1;1; ; ; ; ;8;8; ; ;2; ;4;16,8388487785969
09205002091330001;09;20;50;02;09133;0001;2,2932;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;16,3362944043957
09205002091330002;09;20;50;02;09133;0002;3,25;2;1;1;2;1;1; ; ; ; ; ; ; ;2; ;4;41,9338417863682
09205002091330003;09;20;50;02;09133;0003;4,5;2;1;1;2;1;1; ; ; ; ; ; ; ;2; ;4;53,0745062523049
09205002091330004;09;20;50;02;09133;0004;2,8224;21;20;1;1; ;1; ; ; ;20;20; ; ;2; ;4;14,6430127136364
09205002091330006;09;20;50;02;09133;0006;2,8;2;2; ;2;2; ; ; ; ; ; ; ; ;2; ;4;57,4236641617552
09205002091330007;09;20;50;02;09133;0007;3,528;1; ;1;1; ;1; ; ; ; ; ; ; ;2; ;4;5,54394321677928
09205002091330008;09;20;50;02;09133;0008;12144;76;75;1;1; ;1;5;5; ;70;70; ; ;2; ;4;,139798738770239
09205051000993321;09;20;50;51;00099;3321;86;2;2; ;1;1; ;1;1; ; ; ; ; ;2; ;4;1
09205051000993365;09;20;50;51;00099;3365;1100;32;32; ;1;1; ;1;1; ;30;30; ; ;2; ;4;1
09205051000993367;09;20;50;51;00099;3367;100,02;2;2; ;1;1; ;1;1; ; ; ; ; ;2; ;4;1
09205051000993387;09;20;50;51;00099;3387;63,504;22;22; ;1;1; ;1;1; ;20;20; ; ;2; ;4;1
09205051000993410;09;20;50;51;00099;3410;100;21;21; ;1;1; ; ; ; ;20;20; ; ;2; ;4;1
09205062000990549;09;20;50;62;00099;0549;,5;2;2; ;2;2; ; ; ; ; ; ; ; ;2; ;4;1
09205302107670001;09;20;53;02;10767;0001;162;25;24;1;2;1;1;3;3; ;20;20; ; ;2; ;4;0
09205302112240001;09;20;53;02;11224;0001;550;13;13; ;1;1; ;12;12; ; ; ; ; ;2; ;4;2,37930606512863
09205302112240002;09;20;53;02;11224;0002;4;2;1;1;2;1;1; ; ; ; ; ; ; ;2; ;4;59,1418425511778
09205302112240003;09;20;53;02;11224;0003;605;82;73;9;1;1; ;67;67; ;14;5;9; ;2; ;4;2,37178068499507
09205302114580001;09;20;53;02;11458;0001;550;13;13; ;1;1; ;12;12; ; ; ; ; ;2; ;4;3,19496067377022
09205302114580002;09;20;53;02;11458;0002;999,44;83;83; ;1;1; ;1;1; ;81;81; ; ;2; ;4;,580658798096975
09205351000993372;09;20;53;51;00099;3372;11;2;2; ;2;2; ; ; ; ; ; ; ; ;2; ;4;1
09205352000990172;09;20;53;52;00099;0172;477;314;314; ;1;1; ;313;313; ; ; ; ; ;2; ;4;1
09205352000990175;09;20;53;52;00099;0175;227,02;131;131; ;1;1; ;130;130; ; ; ; ; ;2; ;4;1
09205352000990207;09;20;53;52;00099;0207;232,22;157;157; ;1;1; ;156;156; ; ; ; ; ;2; ;4;1
09205352000990268;09;20;53;52;00099;0268;200,05;88;88; ;1;1; ;87;87; ; ; ; ; ;2; ;4;1
09205352000990290;09;20;53;52;00099;0290;157;67;67; ;1;1; ;66;66; ; ; ; ; ;2; ;4;1
09205356000993435;09;20;53;56;00099;3435;900;305;287;18;1;1; ;304;286;18; ; ; ; ;2; ;4;1
09205356000993446;09;20;53;56;00099;3446;250;77;77; ;1;1; ;76;76; ; ; ; ; ;2; ;4;1
09205363000993488;09;20;53;63;00099;3488;9;4;4; ;1;1; ;3;3; ; ; ; ; ;2; ;4;1
09205502091660001;09;20;55;02;09166;0001;100;39;39; ;1;1; ; ; ; ;38;38; ; ;2; ;4;12,8388548947252
09205502091660002;09;20;55;02;09166;0002;340;72;72; ;1;1; ;1;1; ;70;70; ; ;2; ;4;,922349177026548
09205502091660003;09;20;55;02;09166;0003;50;22;22; ;1;1; ; ; ; ;21;21; ; ;2; ;4;14,648459005956
09205502091660004;09;20;55;02;09166;0004;10;7;7; ;1;1; ; ; ; ;6;6; ; ;2; ;4;4,88273945817716
09205502091660005;09;20;55;02;09166;0005;30;9;8;1;5;4;1; ; ; ;4;4; ; ;2; ;4;0
09205502094640001;09;20;55;02;09464;0001;7,5;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;42,8160940136601
09205502094640002;09;20;55;02;09464;0002;5;3;2;1;2;1;1; ; ; ;1;1; ; ;2; ;4;10,6182155951566
09205502094640003;09;20;55;02;09464;0003;5;2;2; ;1;1; ; ; ; ;1;1; ; ;2; ;4;94,0119838531473
09205502094640004;09;20;55;02;09464;0004;5;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;24,1157396234586
09205502094640005;09;20;55;02;09464;0005;3,75;5;5; ;1;1; ; ; ; ;4;4; ; ;2; ;4;,925193318498342
09205502094640006;09;20;55;02;09464;0006;3,75;2;2; ;1;1; ; ; ; ;1;1; ; ;2; ;4;93,724800532833
09205502094640007;09;20;55;02;09464;0007;3,75;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;10,4702773396122
09205502094640008;09;20;55;02;09464;0008;3,75;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;92,3729224231212
09205502094640009;09;20;55;02;09464;0009;3,75;3;3; ;1;1; ; ; ; ;2;2; ; ;2; ;4;22,5883656731408
09205502094640010;09;20;55;02;09464;0010;3,75;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;64,319018858987
09205502094640012;09;20;55;02;09464;0012;3,75;1;1; ;1;1; ; ; ; ; ; ; ; ;2; ;4;7,04501948443811
09205551000993340;09;20;55;51;00099;3340;300;7;7; ;1;1; ;6;6; ; ; ; ; ;2; ;4;1
09205551000993397;09;20;55;51;00099;3397;30;9;8;1;5;4;1; ; ; ;4;4; ; ;2; ;4;1
09205552000990202;09;20;55;52;00099;0202;270;115;111;4;1;1; ;114;110;4; ; ; ; ;2; ;4;1
09205552000990247;09;20;55;52;00099;0247;217;114;106;8;1;1; ;113;105;8; ; ; ; ;2; ;4;1
09205552000990299;09;20;55;52;00099;0299;140,4;61;61; ;1;1; ;60;60; ; ; ; ; ;2; ;4;1
09205556000993482;09;20;55;56;00099;3482;200,02;8;7;1;1; ;1;7;7; ; ; ; ; ;2; ;4;1
09205561000993070;09;20;55;61;00099;3070;368;4;4; ;1;1; ;3;3; ; ; ; ; ;2; ;4;1
09205602101870001;09;20;56;02;10187;0001;238;3;3; ;1;1; ; ; ; ;2;2; ; ;2; ;4;9,66436032743942
09205602110030001;09;20;56;02;11003;0001;210;151;151; ;1;1; ;150;150; ; ; ; ; ;2; ;4;,310062722107485
09205602110030002;09;20;56;02;11003;0002;10;4;3;1;2;1;1; ; ; ;2;2; ; ;2; ;4;24,6571739795465
09205602110030003;09;20;56;02;11003;0003;4;3;3; ;1;1; ; ; ; ;2;2; ; ;2; ;4;39,3606726127725
09205602110030004;09;20;56;02;11003;0004;4;4;3;1;4;3;1; ; ; ; ; ; ; ;2; ;4;43,3039988031506
09205602110030005;09;20;56;02;11003;0005;4;2;1;1;2;1;1; ; ; ; ; ; ; ;2; ;4;40,8605037222339
09205602110030008;09;20;56;02;11003;0008;189;131;131; ;1;1; ;130;130; ; ; ; ; ;2; ;4;9,92914467625423
09205602112870001;09;20;56;02;11287;0001;9;3;2;1;3;2;1; ; ; ; ; ; ; ;2; ;4;1,24163624722847
09205602112870002;09;20;56;02;11287;0002;1;3;3; ;1;1; ; ; ; ;2;2; ; ;2; ;4;31,4785644328606
09205602112870004;09;20;56;02;11287;0004;5;6;6; ;1;1; ; ; ; ;5;5; ; ;2; ;4;26,2708656261375
09205602112870005;09;20;56;02;11287;0005;22;11;11; ;1;1; ; ; ; ;10;10; ; ;2; ;4;23,5475142913145
09205602112870006;09;20;56;02;11287;0006;15;9;9; ;1;1; ; ; ; ;8;8; ; ;2; ;4;8,85192002920302
09205602112870007;09;20;56;02;11287;0007;19;4;4; ;1;1; ; ; ; ;3;3; ; ;2; ;4;68,3929903262037
09205656000993436;09;20;56;56;00099;3436;162;25;24;1;2;1;1;3;3; ;20;20; ; ;2; ;4;1
09205656000993453;09;20;56;56;00099;3453;266;11;11; ;1;1; ;10;10; ; ; ; ; ;2; ;4;1
09215057000992246;09;21;50;57;00099;2246;400;2;2; ;1;1; ;1;1; ; ; ; ; ;2; ;4;1
09225052000990180;09;22;50;52;00099;0180;257;174;164;10;1;1; ;173;163;10; ; ; ; ;2; ;4;1
09225054000994113;09;22;50;54;00099;4113;3,51;3; ;3;3; ;3; ; ; ; ; ; ; ;2; ;4;1
09225103009760001;09;22;51;03;00976;0001;31;2;2; ;1;1; ; ; ; ;1;1; ; ;2; ;4;17,8725207152144
09225103009760002;09;22;51;03;00976;0002;32;16;16; ;1;1; ; ; ; ;15;15; ; ;2; ;4;59,9939034722563
09225103009760003;09;22;51;03;00976;0003;8;7;7; ;1;1; ; ; ; ;6;6; ; ;2; ;4;81,8117918263025
09225103009760004;09;22;51;03;00976;0004;4,5;3;3; ;3;3; ; ; ; ; ; ; ; ;2; ;4;72,9378775646802
09225103009760005;09;22;51;03;00976;0005;15;5;5; ;5;5; ; ; ; ; ; ; ; ;2; ;4;49,4339780958317
09225103009760007;09;22;51;03;00976;0007;9,55;4;3;1;1; ;1; ; ; ;3;3; ; ;2; ;4;67,9197293451539
09225103009760009;09;22;51;03;00976;0009;6;4;4; ;1;1; ; ; ; ;3;3; ; ;2; ;4;45,8378566959536
09225103009760010;09;22;51;03;00976;0010;3;3;2;1;1; ;1; ; ; ;2;2; ; ;2; ;4;1,28327824374115
09225103009760012;09;22;51;03;00976;0012;29,25;3;3; ;1;1; ; ; ; ;2;2; ; ;2; ;4;69,4559220651475
09225103009760013;09;22;51;03;00976;0013;38;6;6; ;1;1; ; ; ; ;5;5; ; ;2; ;4;56,4646278898284
09225103009760014;09;22;51;03;00976;0014;3;7;7; ;1;1; ;1;1; ;5;5; ; ;2; ;4;63,2713098836428
09225103009760015;09;22;51;03;00976;0015;80;22;22; ;1;1; ;1;1; ;20;20; ; ;2; ;4;17,2399093467166
09225152000990248;09;22;51;52;00099;0248;185;55;37;18;1;1; ;54;36;18; ; ; ; ;2; ;4;1
09225154000992220;09;22;51;54;00099;2220;124;18;18; ;1;1; ;17;17; ; ; ; ; ;2; ;4;1
09225156000993452;09;22;51;56;00099;3452;670;31;31; ;1;1; ;30;30; ; ; ; ; ;2; ;4;1
09225156000993460;09;22;51;56;00099;3460;290;56;56; ;1;1; ;5;5; ;50;50; ; ;2; ;4;1
09225164000991000;09;22;51;64;00099;1000;13;6;6; ;1;1; ;5;5; ; ; ; ; ;2; ;4;1
09235002095740001;09;23;50;02;09574;0001;4;4;2;2;3;2;1;1; ;1; ; ; ; ;2; ;4;43,7849529115043
09235002095740002;09;23;50;02;09574;0002;7;6;6; ;3;3; ; ; ; ;3;3; ; ;2; ;4;38,0612451874446
09235002095740003;09;23;50;02;09574;0003;70;4;4; ;1;1; ; ; ; ;3;3; ; ;2; ;4;20,246332162016
09235002095740004;09;23;50;02;09574;0004;6;6;6; ;1;1; ; ; ; ;5;5; ; ;2; ;4;60,1557154350779
09235002095740005;09;23;50;02;09574;0005;5;4;3;1;4;3;1; ; ; ; ; ; ; ;2; ;4;21,0290394982717
09235002097750001;09;23;50;02;09775;0001;2;2;2; ;2;2; ; ; ; ; ; ; ; ;2; ;4;27,3468486956951
09235002097750002;09;23;50;02;09775;0002;4,6;2;2; ;2;2; ; ; ; ; ; ; ; ;2; ;4;20,6843486338338
09235002097750003;09;23;50;02;09775;0003;7;4;4; ;4;4; ; ; ; ; ; ; ; ;2; ;4;34,7386627712421
09235002097750004;09;23;50;02;09775;0004;2,5;3;3; ;3;3; ; ; ; ; ; ; ; ;2; ;4;28,4528909928313
09235002097750005;09;23;50;02;09775;0005;5,5;5;5; ;1;1; ; ; ; ;4;4; ; ;2; ;4;51,7958920526261
09235002097750006;09;23;50;02;09775;0006;1;3;3; ;3;3; ; ; ; ; ; ; ; ;2; ;4;73,8483218671587
09235002097750007;09;23;50;02;09775;0007;4;2;1;1;1; ;1; ; ; ;1;1; ; ;2; ;4;43,5816721004219
09235002097750008;09;23;50;02;09775;0008;19362;1571;1497;74;1;1; ;98;95;3;1472;1401;71; ;2; ;4;0
09235002097750009;09;23;50;02;09775;0009;1;3;2;1;2;1;1; ; ; ;1;1; ; ;2; ;4;64,9473913402391
09235002097750010;09;23;50;02;09775;0010;14;3;3; ;3;3; ; ; ; ; ; ; ; ;2; ;4;46,818541726483
09235002097750011;09;23;50;02;09775;0011;2;2;2; ;1;1; ; ; ; ;1;1; ; ;2; ;4;219,087975357358
09235002097920001;09;23;50;02;09792;0001;2;2;1;1;2;1;1; ; ; ; ; ; ; ;2; ;4;42,059251354619
09235002097920002;09;23;50;02;09792;0002;8;5;5; ;1;1; ; ; ; ;4;4; ; ;2; ;4;34,0344699957078
09235002097920003;09;23;50;02;09792;0003;,75;4;4; ;4;4; ; ; ; ; ; ; ; ;2; ;4;49,9495685671796
09235002097920004;09;23;50;02;09792;0004;,75;3;3; ;3;3; ; ; ; ; ; ; ; ;2; ;4;52,1010022650109
09235002097920005;09;23;50;02;09792;0005;,75;1; ;1;1; ;1; ; ; ; ; ; ; ;2; ;4;52,6891670089499
09235002097920006;09;23;50;02;09792;0006;,75;2;2; ;2;2; ; ; ; ; ; ; ; ;2; ;4;56,3685534585905
