Identificador,Id,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin,repetido
9065002073080002,906500207308000201,9,6,50,2,7308,2,01,2,507,1,,0,1.0,9.0,20.0,12.0,5.0,3.528,5.0,3.528,,200.0,37.0,210.0,19.0,2.0,200.0,37.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,3.528,100.0,,,,,,1,0,,,,,,,1,750.0,2.0,150.0,2.0,,,,,1,0.0,,,1.0,5.0,5.0,4.0,2.5,5.0,2.0,,,,5.0,5.0,4.0,,,1,5.0,3.528,9.0,1.0,507.0,,507.0,,2.0,,4.0,19.0909090909091,0.0,,,,,,,,3.528,,,,,19.0909090909091,3.528,3.528,3.528,1,56.215983946558,1
9065002073080003,906500207308000301,9,6,50,2,7308,3,01,2,507,1,,1,2.0,9.0,20.0,12.0,0.5,0.3528,0.5,0.3528,,30.0,37.0,200.0,19.0,2.0,30.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.3528,100.0,,,,,,1,0,,,,,,,1,50.0,2.0,,,,,,,1,0.0,,,1.0,0.5,5.0,3.0,0.5,5.0,3.0,,,,,,,,,1,0.5,0.3528,7.0,1.0,507.0,,507.0,,2.0,,4.0,2.7272727272727297,0.0,,,,,,,,,0.3528,,,,2.7272727272727297,0.3528,0.3528,0.3528,1,57.2077278867484,1
9065002073080004,906500207308000401,9,6,50,2,7308,4,01,2,507,1,,0,1.0,6.0,20.0,10.0,3.0,2.1168,3.0,2.1168,,100.0,37.0,220.0,19.0,1.0,100.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.1168,100.0,,,,,,1,0,,,,,,,1,500.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,5.0,0.5,5.0,4.0,,,,,,,,,1,3.0,2.1168,10.0,1.0,507.0,,507.0,,2.0,,4.0,10.0,0.0,,,,,,,,2.1168,,,,,10.0,2.1168,2.1168,2.1168,1,61.397394850134894,1
9065002073080006,906500207308000601,9,6,50,2,7308,6,01,1,507,1,,0,2.0,8.0,20.0,12.0,4.0,2.8224,4.0,2.8224,,120.0,37.0,240.0,19.0,2.0,114.0,37.0,240.0,19.0,100.0,,6.0,,,,,,,,0,0,2,1,2.8224,100.0,,,,,,1,0,,,,,,,1,1350.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,3.0,1.0,5.0,2.0,,,,,,,,,1,4.0,2.8224,8.0,1.0,507.0,,507.0,,2.0,,4.0,13.090909090909099,0.0,,,,,,,,,2.8224,,,,12.4363636363636,2.8224,2.8224,2.8224,1,75.4863936164912,1
9065002073080007,906500207308000701,9,6,50,2,7308,7,01,2,507,1,,0,1.0,9.0,20.0,12.0,4.0,4.0,4.0,4.0,,70.0,37.0,220.0,19.0,2.0,70.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,4.0,100.0,,,,,,1,0,,,,,,,1,300.0,2.0,250.0,2.0,200.0,2.0,,,1,0.0,,,1.0,2.0,5.0,4.0,1.0,5.0,2.0,,,,,,,,,1,4.0,4.0,9.0,1.0,507.0,,507.0,,2.0,,4.0,7.0,0.0,,,,,,,,4.0,,,,,7.0,4.0,4.0,4.0,1,3.6311207057906603,1
9065051000993341,906505100099334101,9,6,50,51,99,3341,01,2,507,1,,1,3.0,8.0,20.0,12.0,300.0,300.0,300.0,300.0,,16500.0,37.0,220.0,19.0,6.0,16500.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,300.0,100.0,,,,,,1,0,,,,,,,1,135000.0,2.0,,,,,,,1,0.0,,,1.0,90.0,5.0,3.0,150.0,5.0,3.0,,,,,,,50.0,,1,300.0,300.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,1650.0,0.0,,,,,,,,,,300.0,,,1650.0,300.0,300.0,300.0,1,1.0,1
9065051000993374,906505100099337401,9,6,50,51,99,3374,01,2,507,1,,1,2.0,6.0,20.0,9.0,174.0,174.0,174.0,174.0,,8700.0,37.0,205.0,19.0,2.0,8700.0,37.0,205.0,19.0,100.0,,,,,,,,,,0,0,1,1,174.0,100.0,,,,,,1,1,,,,,3480.0,1.0,1,17400.0,2.0,17400.0,2.0,,,,,1,0.0,,,1.0,,,,174.0,5.0,3.0,174.0,5.0,3.0,,,,50.0,,1,174.0,174.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,810.6818181818179,0.0,,,,,,,,,174.0,,,,810.6818181818179,174.0,174.0,174.0,1,1.0,1
9065051000993396,906505100099339601,9,6,50,51,99,3396,01,1,507,1,,1,3.0,1.0,20.0,7.0,70.0,70.0,70.0,70.0,,3850.0,37.0,220.0,19.0,1.0,3850.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,3150.0,2.0,,,,,,,1,0.0,,,1.0,25.0,5.0,3.0,35.0,5.0,3.0,17.0,5.0,3.0,,,,10.0,0.0,1,70.0,70.0,2.0,1.0,507.0,,507.0,,2.0,,4.0,385.0,0.0,,,,,,,,,,70.0,,,385.0,,70.0,70.0,1,1.0,1
9065061000993116,906506100099311601,9,6,50,61,99,3116,01,1,507,1,,1,3.0,3.0,20.0,7.0,50.0,50.0,50.0,50.0,,2750.0,37.0,220.0,19.0,6.0,2750.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,50.0,100.0,,,,,,1,0,,,,,,,1,,,5000.0,2.0,7500.0,2.0,5000.0,2.0,1,0.0,,,1.0,200.0,5.0,3.0,25.0,5.0,3.0,25.0,5.0,2.0,,,,6.0,,1,50.0,50.0,2.0,1.0,507.0,,507.0,,2.0,,4.0,275.0,0.0,,,,,,,,,,50.0,,,275.0,50.0,50.0,50.0,1,1.0,1
9065202063020002,906520206302000201,9,6,52,2,6302,2,01,2,507,1,,1,1.0,5.0,20.0,9.0,7.0,4.9392,7.0,4.9392,,180.0,37.0,220.0,19.0,6.0,180.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,4.9392,100.0,,,,,,1,0,,,,,,,1,1010.0,2.0,,,,,,,1,0.0,,,1.0,14.0,5.0,2.0,7.0,5.0,2.0,,,,,,,6.0,,1,7.0,4.9392,5.0,1.0,507.0,,507.0,,2.0,,4.0,18.0,0.0,,,,,,,,4.9392,,,,,18.0,4.9392,4.9392,4.9392,1,15.194329910678695,1
9065202063020004,906520206302000401,9,6,52,2,6302,4,01,2,507,1,,1,1.0,5.0,20.0,9.0,9.98,7.0419,9.98,7.0419,,300.0,37.0,220.0,19.0,6.0,300.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,7.0419,100.0,,,,,,1,0,,,,,,,1,3000.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,10.0,5.0,2.0,,,,,,,10.0,,1,9.98,7.0419,5.0,1.0,507.0,,507.0,,2.0,,4.0,30.0,0.0,,,,,,,,7.0419,,,,,30.0,7.0419,7.0419,7.0419,1,36.6446652679466,1
9065202063020005,906520206302000501,9,6,52,2,6302,5,01,2,507,1,,1,1.0,8.0,20.0,12.0,5.0,3.528,5.0,3.528,,150.0,37.0,220.0,19.0,6.0,150.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,3.528,100.0,,,,,,1,0,,,,,,,1,1000.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,10.0,5.0,2.0,,,,,,,10.0,,1,5.0,3.528,8.0,1.0,507.0,,507.0,,2.0,,4.0,15.0,0.0,,,,,,,,3.528,,,,,15.0,3.528,3.528,3.528,1,62.363077911698205,1
9065202063020006,906520206302000601,9,6,52,2,6302,6,01,2,507,1,,1,1.0,8.0,20.0,12.0,4.98,3.5139,4.98,3.5139,,130.0,37.0,220.0,19.0,6.0,130.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,3.5139,100.0,,,,,,1,0,,,,,,,1,900.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,10.0,5.0,2.0,,,,,,,10.0,,1,4.98,3.5139,8.0,1.0,507.0,,507.0,,2.0,,4.0,13.0,0.0,,,,,,,,3.5139,,,,,13.0,3.5139,3.5139,3.5139,1,65.6878892415653,1
9065202063020007,906520206302000701,9,6,52,2,6302,7,01,2,507,1,,1,1.0,8.0,20.0,12.0,1.49,1.0513,1.49,1.0513,,40.0,37.0,220.0,19.0,6.0,40.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.0513,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,3.0,5.0,2.0,,,,,,,10.0,,1,1.49,1.0513,8.0,1.0,507.0,,507.0,,2.0,,4.0,4.0,0.0,,,,,,,,1.0513,,,,,4.0,1.0513,1.0513,1.0513,1,124.731288128801,1
9065202063020008,906520206302000801,9,6,52,2,6302,8,01,2,507,1,,1,1.0,5.0,20.0,9.0,4.0,2.8224,4.0,2.8224,,120.0,37.0,240.0,19.0,6.0,120.0,37.0,240.0,19.0,100.0,0.0,,,,,,,,,0,0,2,1,2.8224,100.0,,,,,,1,0,,,,,,,1,600.0,2.0,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,4.0,5.0,2.0,,,,,,,3.0,,1,4.0,2.8224,5.0,1.0,507.0,,507.0,,2.0,,4.0,13.090909090909099,0.0,,,,,,,,2.8224,,,,,13.090909090909099,2.8224,2.8224,2.8224,1,61.8607536440625,1
9065202063020009,906520206302000901,9,6,52,2,6302,9,01,2,507,1,,1,1.0,5.0,20.0,9.0,4.0,2.8224,4.0,2.8224,,80.0,37.0,240.0,19.0,6.0,80.0,37.0,240.0,19.0,100.0,,,,,,,,,,0,0,2,1,2.8224,100.0,,,,,,1,0,,,,,,,1,600.0,2.0,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,4.0,5.0,2.0,,,,,,,,4.0,1,4.0,2.8224,5.0,1.0,507.0,,507.0,,2.0,,4.0,8.72727272727273,0.0,,,,,,,,2.8224,,,,,8.72727272727273,2.8224,2.8224,2.8224,1,57.4385133510218,1
9065202063020011,906520206302001101,9,6,52,2,6302,11,01,2,507,1,,1,1.0,5.0,20.0,9.0,3.0,2.1168,3.0,2.1168,,90.0,37.0,220.0,19.0,6.0,90.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,2.1168,100.0,,,,,,1,0,,,,,,,1,450.0,2.0,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,4.0,5.0,2.0,,,,,,,6.0,,1,3.0,2.1168,5.0,1.0,507.0,,507.0,,2.0,,4.0,9.0,0.0,,,,,,,,2.1168,,,,,9.0,2.1168,2.1168,2.1168,1,92.3369383100795,1
9065202063020013,906520206302001301,9,6,52,2,6302,13,01,2,507,1,,1,1.0,5.0,20.0,9.0,10.0,7.056,10.0,7.056,,400.0,37.0,205.0,19.0,6.0,400.0,37.0,205.0,19.0,100.0,,,,,,,,,,0,0,2,1,7.056,100.0,,,,,,1,0,,,,,,,1,300.0,2.0,200.0,2.0,,,,,1,0.0,,,1.0,20.0,5.0,2.0,20.0,5.0,2.0,,,,,,,15.0,0.0,1,10.0,7.056,5.0,1.0,507.0,,507.0,,2.0,,4.0,37.2727272727273,0.0,,,,,,,,7.056,,,,,37.2727272727273,7.056,7.056,7.056,1,41.9319339902526,1
9065202063020014,906520206302001401,9,6,52,2,6302,14,01,2,507,1,,1,1.0,5.0,20.0,9.0,0.5,0.3528,0.5,0.3528,,15.0,37.0,220.0,19.0,6.0,15.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,6,1,0.3528,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,,,,,,,,2.0,1,0.5,0.3528,5.0,1.0,507.0,,507.0,,2.0,,4.0,1.5,0.0,,,,,,,,0.3528,,,,,1.5,0.3528,0.3528,0.3528,1,38.4356577223215,1
9065202063020015,906520206302001501,9,6,52,2,6302,15,01,2,507,1,,1,1.0,5.0,20.0,9.0,0.7,0.4939,0.7,0.4939,,15.0,37.0,220.0,19.0,6.0,15.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,0.4939,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,,,,,,,,1.0,1,0.7,0.4939,5.0,1.0,507.0,,507.0,,2.0,,4.0,1.5,0.0,,,,,,,,0.4939,,,,,1.5,0.4939,0.4939,0.4939,1,59.65148950093511,1
9065202063020016,906520206302001601,9,6,52,2,6302,16,01,2,507,1,,1,1.0,5.0,20.0,9.0,0.5,0.3528,0.5,0.3528,,10.0,37.0,230.0,19.0,6.0,10.0,37.0,230.0,19.0,100.0,,,,,,,,,,0,0,2,1,0.3528,100.0,,,,,,1,0,,,,,,,1,150.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,,,,,,,,1.0,1,0.5,0.3528,5.0,1.0,507.0,,507.0,,2.0,,4.0,1.04545454545455,0.0,,,,,,,,0.3528,,,,,1.04545454545455,0.3528,0.3528,0.3528,1,55.98315115815479,1
9065202063020017,906520206302001701,9,6,52,2,6302,17,01,2,507,1,,1,2.0,5.0,20.0,9.0,0.96,0.6774,0.96,0.6774,,30.0,37.0,230.0,19.0,6.0,30.0,37.0,230.0,19.0,100.0,,,,,,,,,,0,0,2,1,0.6774,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,2.0,5.0,2.0,,,,,,,,2.0,1,0.96,0.6774,5.0,1.0,507.0,,507.0,,2.0,,4.0,3.1363636363636402,0.0,,,,,,,,,0.6774,,,,3.1363636363636402,0.6774,0.6774,0.6774,1,111.385402256331,1
9065202063020018,906520206302001801,9,6,52,2,6302,18,01,2,507,1,,1,1.0,5.0,20.0,9.0,0.3,0.2117,0.3,0.2117,,12.0,37.0,230.0,19.0,6.0,12.0,37.0,230.0,19.0,100.0,,,,,,,,,,0,0,2,1,0.2117,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,,,,,,,,2.0,1,0.3,0.2117,5.0,1.0,507.0,,507.0,,2.0,,4.0,1.25454545454545,0.0,,,,,,,,0.2117,,,,,1.25454545454545,0.2117,0.2117,0.2117,1,86.6812136094795,1
9065202063020019,906520206302001901,9,6,52,2,6302,19,01,2,507,1,,1,1.0,5.0,20.0,9.0,1.0,0.7056,1.0,0.7056,,30.0,37.0,220.0,19.0,6.0,30.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,0.7056,100.0,,,,,,1,0,,,,,,,1,300.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,2.0,5.0,2.0,,,,,,,,2.0,1,1.0,0.7056,5.0,1.0,507.0,,507.0,,2.0,,4.0,3.0,0.0,,,,,,,,0.7056,,,,,3.0,0.7056,0.7056,0.7056,1,28.451493647423305,1
9065202063020020,906520206302002001,9,6,52,2,6302,20,01,2,507,1,,1,1.0,5.0,20.0,9.0,4.0,2.8224,4.0,2.8224,,160.0,37.0,230.0,19.0,6.0,160.0,37.0,230.0,19.0,100.0,,,,,,,,,,0,0,2,1,2.8224,100.0,,,,,,1,0,,,,,,,1,800.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,5.0,5.0,2.0,,,,,,,,4.0,1,4.0,2.8224,5.0,1.0,507.0,,507.0,,2.0,,4.0,16.727272727272698,0.0,,,,,,,,2.8224,,,,,16.727272727272698,2.8224,2.8224,2.8224,1,5.22227952156139,1
9065202065770001,906520206577000101,9,6,52,2,6577,1,01,2,507,1,,1,1.0,8.0,20.0,11.0,2.0,1.4112,2.0,1.4112,,70.0,37.0,200.0,19.0,2.0,70.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,1.4112,100.0,,,,,,1,0,,,,,,,1,300.0,2.0,200.0,2.0,,,200.0,2.0,1,1.0,32.0,5.0,1.0,5.0,5.0,2.0,2.0,5.0,2.0,,,,,,,,,1,2.0,1.4112,8.0,1.0,507.0,,507.0,,2.0,,4.0,6.36363636363636,0.0,,,,,,,,1.4112,,,,,6.36363636363636,1.4112,1.4112,1.4112,1,86.9764814029102,1
9065202065770002,906520206577000201,9,6,52,2,6577,2,01,2,507,1,,1,1.0,5.0,20.0,9.0,0.98,0.98,0.98,0.98,,50.0,37.0,200.0,19.0,2.0,50.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,5,1,0.98,100.0,,,,,,1,1,600.0,2.0,,,,,1,150.0,2.0,150.0,2.0,,,150.0,2.0,1,1.0,4.0,5.0,1.0,2.0,5.0,2.0,0.5,5.0,2.0,,,,,,,,,1,1.0,1.0,10.0,1.0,507.0,,507.0,,2.0,,4.0,4.5454545454545485,0.0,,,,,,,,0.98,,,,,4.5454545454545485,0.98,0.98,0.98,1,85.80019571800192,1
9065202065770003,906520206577000301,9,6,52,2,6577,3,01,2,507,1,,1,1.0,5.0,20.0,9.0,1.49,1.0513,1.49,1.0513,,40.0,37.0,220.0,19.0,2.0,40.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,1.0513,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,100.0,2.0,,,100.0,2.0,1,0.0,,,1.0,6.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,,,,8.0,,1,1.49,1.0513,10.0,1.0,507.0,,507.0,,2.0,,4.0,4.0,0.0,,,,,,,,1.0513,,,,,4.0,1.0513,1.0513,1.0513,1,54.977652454424494,1
9065202065770004,906520206577000401,9,6,52,2,6577,4,01,2,507,1,,1,1.0,6.0,20.0,10.0,2.0,2.0,2.0,2.0,,102.0,37.0,300.0,19.0,2.0,102.0,37.0,300.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.0,100.0,,,,,,1,1,140.0,1.0,,,,,1,250.0,2.0,150.0,2.0,,,150.0,2.0,1,0.0,,,1.0,1.5,5.0,4.0,0.5,2.0,4.0,,,,,,,3.0,1.0,1,2.0,2.0,10.0,1.0,507.0,,507.0,,2.0,,4.0,13.909090909090901,0.0,,,,,,,,2.0,,,,,13.909090909090901,2.0,2.0,2.0,1,21.24656429024689,1
9065202065770005,906520206577000501,9,6,52,2,6577,5,01,2,507,1,,1,1.0,8.0,20.0,12.0,1.4,1.4,1.4,1.4,,35.0,37.0,200.0,19.0,2.0,35.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,1.4,100.0,,,,,,1,1,50.0,2.0,,,,,1,,,150.0,2.0,,,150.0,2.0,1,0.0,,,1.0,2.0,5.0,2.0,1.0,5.0,2.0,,,,,,,3.0,,1,1.4,1.4,10.0,1.0,507.0,,507.0,,2.0,,4.0,3.18181818181818,0.0,,,,,,,,1.4,,,,,3.18181818181818,1.4,1.4,1.4,1,40.170213382796796,1
9065202065770006,906520206577000601,9,6,52,2,6577,6,01,1,507,1,,1,1.0,5.0,20.0,9.0,5.0,5.0,5.0,5.0,,180.0,37.0,220.0,19.0,2.0,180.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,3.5,100.0,,,,,,1,1,,,,,32.0,1.0,1,750.0,5.0,450.0,5.0,,,600.0,2.0,1,0.0,,,1.0,12.0,5.0,2.0,8.0,5.0,2.0,12.0,5.0,2.0,,,,,,1,5.0,5.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,18.0,0.0,,,,,,,,5.0,,,,,18.0,5.0,5.0,5.0,1,8.90339552275614,1
9065202065770007,906520206577000701,9,6,52,2,6577,7,01,2,507,1,,1,1.0,5.0,20.0,9.0,2.0,2.0,2.0,2.0,,105.0,37.0,230.0,19.0,2.0,105.0,37.0,230.0,19.0,100.0,,,,,,,,,,0,0,2,1,2.0,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,200.0,2.0,,,200.0,2.0,1,0.0,,,1.0,8.0,5.0,2.0,4.0,5.0,2.0,,,,,,,6.0,,1,2.0,2.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,10.977272727272696,0.0,,,,,,,,2.0,,,,,10.977272727272696,2.0,2.0,2.0,1,14.772515994831801,1
9065202065770010,906520206577001001,9,6,52,2,6577,10,01,2,507,1,,1,1.0,5.0,20.0,9.0,3.5,3.5,3.5,3.5,,110.0,37.0,220.0,19.0,2.0,110.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,3.5,100.0,,,,,,1,1,,,,,32.0,1.0,1,300.0,5.0,300.0,5.0,,,600.0,2.0,1,0.0,,,1.0,6.0,5.0,2.0,8.0,5.0,2.0,8.0,5.0,2.0,,,,10.0,,1,3.5,3.5,10.0,1.0,507.0,,507.0,,2.0,,4.0,11.0,0.0,,,,,,,,3.5,,,,,11.0,3.5,3.5,3.5,1,42.960051945173795,1
9065202065770011,906520206577001101,9,6,52,2,6577,11,01,1,507,1,,1,2.0,6.0,20.0,10.0,2.0,2.0,2.0,2.0,,55.0,37.0,220.0,19.0,2.0,55.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,2.0,100.0,,,,,,1,0,,,,,,,1,,,350.0,2.0,350.0,2.0,,,1,0.0,,,1.0,3.0,5.0,2.0,3.0,5.0,2.0,2.0,5.0,2.0,,,,3.0,,1,2.0,2.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,5.5,0.0,,,,,,,,,2.0,,,,5.5,2.0,2.0,2.0,1,32.7591616947189,1
9065202065770013,906520206577001301,9,6,52,2,6577,13,01,1,507,1,,1,1.0,5.0,20.0,9.0,2.0,2.0,2.0,2.0,,60.0,37.0,220.0,19.0,2.0,60.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,2.0,100.0,,,,,,1,0,,,,,,,1,,,400.0,2.0,,,400.0,2.0,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,2.0,0.5,5.0,2.0,,,,,2.0,1,2.0,2.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,6.0,0.0,,,,,,,,2.0,,,,,6.0,2.0,2.0,2.0,1,75.5039732930523,1
9065202065770014,906520206577001401,9,6,52,2,6577,14,01,2,507,1,,1,1.0,5.0,20.0,9.0,1.0,1.0,1.0,1.0,,46.0,37.0,220.0,19.0,2.0,46.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,1.0,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,200.0,2.0,,,100.0,2.0,1,1.0,4.0,5.0,1.0,2.0,5.0,2.0,0.5,5.0,2.0,,,,,,,6.0,,1,1.0,1.0,10.0,1.0,507.0,,507.0,,2.0,,4.0,4.6,0.0,,,,,,,,1.0,,,,,4.6,1.0,1.0,1.0,1,97.6270115429273,1
9065202065770015,906520206577001501,9,6,52,2,6577,15,01,2,507,1,,1,1.0,3.0,20.0,6.0,21.0,21.0,21.0,21.0,,700.0,37.0,220.0,19.0,2.0,700.0,37.0,220.0,19.0,100.0,,,,,,,,,,1,0,2,1,21.0,100.0,,,,,,1,0,,,,,,,1,2100.0,2.0,2100.0,2.0,,,2100.0,2.0,1,0.0,,,1.0,21.0,5.0,2.0,21.0,5.0,2.0,,,,,,,10.0,,1,21.0,21.0,10.0,1.0,507.0,,507.0,,2.0,,4.0,70.0,0.0,,,,,,,,21.0,,,,,70.0,21.0,21.0,21.0,1,15.341781807013302,1
9065202065770016,906520206577001601,9,6,52,2,6577,16,01,1,507,1,,1,2.0,4.0,20.0,8.0,23.0,23.0,23.0,23.0,,646.0,37.0,230.0,19.0,2.0,646.0,37.0,230.0,19.0,100.0,,,,,,,,,,0,0,2,1,23.0,100.0,,,,,,1,0,,,,,,,1,4250.0,2.0,4250.0,2.0,,,1125.0,2.0,1,0.0,,,1.0,68.0,5.0,2.0,34.0,5.0,2.0,,,,,,,10.0,,1,23.0,23.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,67.5363636363636,0.0,,,,,,,,,23.0,,,,67.5363636363636,23.0,23.0,23.0,1,1.8231962287487096,1
9065202065770017,906520206577001701,9,6,52,2,6577,17,01,2,507,1,,1,1.0,6.0,20.0,10.0,0.84,0.84,0.84,0.84,,18.0,37.0,250.0,19.0,2.0,18.0,37.0,250.0,19.0,100.0,,,,,,,,,,0,0,2,1,0.84,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,50.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,1.0,0.5,5.0,3.0,0.3,5.0,3.0,,,,,1.0,1,0.5,0.5,10.0,1.0,507.0,,507.0,,2.0,,4.0,2.0454545454545503,0.0,,,,,,,,0.84,,,,,2.0454545454545503,0.84,0.84,0.84,1,39.221081096445296,1
9065202065770018,906520206577001801,9,6,52,2,6577,18,01,1,507,1,,1,1.0,5.0,20.0,9.0,2.5,1.764,2.5,1.764,,75.0,37.0,210.0,19.0,2.0,70.0,37.0,210.0,19.0,100.0,,4.0,,,,1.0,,,,0,0,2,1,1.764,100.0,,,,,,1,0,,,,,,,1,150.0,2.0,150.0,2.0,200.0,2.0,,,1,0.0,,,1.0,2.0,5.0,3.0,1.0,5.0,3.0,0.75,5.0,3.0,,,,,1.0,1,2.5,1.764,5.0,1.0,507.0,,507.0,,2.0,,4.0,7.15909090909091,0.0,,,,,,,,1.764,,,,,6.68181818181818,1.764,1.764,1.764,1,15.1244396087913,1
