Identificador;ual_prov;ual_cant;ual_parr;ual_estr;ual_segm;al_ncues;cg_vive_predio_pr;cg_terredensm;cg_dista_pre_viv;cg_k100;cg_k101;cg_se_define;cg_k102;cg_segsoccam;cg_accesocomp;cg_accesointer;cg_superficie;cg_unidadmedida;grupo1;edad_rango
06035001051450026;06;03;50;01;05145;0026;2; ;200;1;99;1;7;2;2;2;,13;1;1;6
06035001051459999;06;03;50;01;05145;9999;1;1; ;1;99;6;7;2;2;2;2,05;1;3;6
06035001052900001;06;03;50;01;05290;0001;2; ;1;2;32;1;1;2;1;2;2,38;1;3;2
06035001052900002;06;03;50;01;05290;0002;2; ;25;1;99;1;7;2;2;2;,14;1;1;6
06035001052900003;06;03;50;01;05290;0003;2; ;1;2;99;6;7;2;2;2;,55;1;1;6
06035001052900004;06;03;50;01;05290;0004;2; ;1;1;33;1;1;2;2;2;,57;1;1;2
06035001052900005;06;03;50;01;05290;0005;2; ;1;1;65;1;3;2;1;1;,26;1;1;4
06035001052900006;06;03;50;01;05290;0006;2; ;2;1;65;1;7;2;2;2;,18;1;1;4
06035001052900007;06;03;50;01;05290;0007;2; ;1;2;42;1;1;2;2;2;,24;1;1;3
06035001052900008;06;03;50;01;05290;0008;2; ;3;2;67;1;2;2;2;2;,27;1;1;4
06035001052900009;06;03;50;01;05290;0009;2; ;2;1;77;1;7;2;2;2;,16;1;1;4
06035001052900010;06;03;50;01;05290;0010;2; ;,5;2;72;1;7;2;2;2;,1;1;1;4
06035001052900011;06;03;50;01;05290;0011;2; ;1;2;99;1;7;2;2;2;,62;1;1;6
06035001052900012;06;03;50;01;05290;0012;2; ;4;2;72;1;7;2;2;2;,53;1;1;4
06035001052900013;06;03;50;01;05290;0013;2; ;50;1;99;1;7;2;2;2;,53;1;1;6
06035001052900014;06;03;50;01;05290;0014;2; ;1;1;76;1;7;2;2;2;,81;1;1;4
06035001052900015;06;03;50;01;05290;0015;2; ;1;1;99;6;7;2;2;2;,24;1;1;6
06035001052900016;06;03;50;01;05290;0016;2; ;2;1;83;1;1;2;2;2;,65;1;1;5
06035001052900017;06;03;50;01;05290;0017;2; ;30;1;99;1;7;2;2;2;1;1;2;6
06035001052900018;06;03;50;01;05290;0018;2; ;1;1;73;1;7;2;2;2;,54;1;1;4
06035001052900019;06;03;50;01;05290;0019;2; ;200;2;99;1;7;2;2;2;,17;1;1;6
06035001052900020;06;03;50;01;05290;0020;2; ;1,5;2;68;1;1;1;2;2;,12;1;1;4
06035001052900021;06;03;50;01;05290;0021;2; ;2;1;57;1;1;2;2;2;1,28;1;2;3
06035001052900022;06;03;50;01;05290;0022;2; ;1;1;50;1;7;2;2;2;,59;1;1;3
06035001052900023;06;03;50;01;05290;0023;2; ;2;1;78;1;1;2;2;2;,31;1;1;4
06035001052900024;06;03;50;01;05290;0024;2; ;,5;2;44;1;1;2;2;2;,3;1;1;3
06035001052900025;06;03;50;01;05290;0025;2; ;6;1;51;1;1;1;2;2;,47;1;1;3
06035001052900026;06;03;50;01;05290;0026;2; ;6;1;47;1;1;2;2;2;,29;1;1;3
06035001052900027;06;03;50;01;05290;0027;2; ;6;1;72;1;1;1;2;2;,63;1;1;4
06035001052900028;06;03;50;01;05290;0028;2; ;6;1;67;1;2;1;1;2;,21;1;1;4
06035001052900029;06;03;50;01;05290;0029;2; ;1;1;62;1;2;2;2;2;,16;1;1;4
06035001052900030;06;03;50;01;05290;0030;2; ;6;1;73;1;7;1;2;2;,17;1;1;4
06035001052909999;06;03;50;01;05290;9999;1;1; ;1;99;6;7;2;2;2;,23;1;1;6
06035001058420001;06;03;50;01;05842;0001;1;2;1;1;71;1;7;2;2;2;2,75;1;3;4
06035001058420002;06;03;50;01;05842;0002;2; ;1;1;60;1;1;2;2;2;,21;1;1;3
06035001058420003;06;03;50;01;05842;0003;2; ;200;1;30;1;1;2;2;2;,53;1;1;2
06035001058420004;06;03;50;01;05842;0004;1;1; ;1;78;1;7;2;2;2;,47;1;1;4
06035001058420005;06;03;50;01;05842;0005;1;1; ;1;99;6;7;2;2;2;,34;1;1;6
06035001058420006;06;03;50;01;05842;0006;2; ;50;1;99;6;7;2;2;2;1,26;1;2;6
06035001058420007;06;03;50;01;05842;0007;2; ;50;1;38;1;7;2;2;2;,37;1;1;2
06035001058420008;06;03;50;01;05842;0008;2; ;15;1;99;6;7;2;2;2;,31;1;1;6
06035001058420009;06;03;50;01;05842;0009;2; ;5;2;83;6;7;2;2;2;3;1;4;5
06035001058420010;06;03;50;01;05842;0010;2; ;1;2;75;1;7;2;2;2;,92;1;1;4
06035001058429999;06;03;50;01;05842;9999;1;1; ;1;99;6;7;2;2;2;1,27;1;2;6
06035001060240001;06;03;50;01;06024;0001;2; ;1;1;74;1;1;1;2;2;,53;1;1;4
06035001060240002;06;03;50;01;06024;0002;2; ;1;1;63;1;1;2;2;2;,63;1;1;4
06035001060240003;06;03;50;01;06024;0003;2; ;1;2;32;1;1;2;2;2;,98;1;1;2
06035001060240004;06;03;50;01;06024;0004;2; ;1;1;75;1;1;2;2;2;,67;1;1;4
06035001060240005;06;03;50;01;06024;0005;2; ;1;1;54;1;1;1;2;2;,73;1;1;3
06035001060240006;06;03;50;01;06024;0006;2; ;1;2;74;1;7;2;2;2;,65;1;1;4
06035001060240007;06;03;50;01;06024;0007;2; ;1;1;60;1;1;2;2;2;,7;1;1;3
06035001060240008;06;03;50;01;06024;0008;2; ;1;2;83;1;7;2;2;2;1,9;1;2;5
06035001060240009;06;03;50;01;06024;0009;2; ;1;2;49;1;1;2;2;2;,3;1;1;3
06035001060240010;06;03;50;01;06024;0010;2; ;1;1;70;1;2;2;2;2;,18;1;1;4
06035001060240011;06;03;50;01;06024;0011;2; ;1;1;74;1;1;2;2;2;,83;1;1;4
06035001060240012;06;03;50;01;06024;0012;2; ;1;1;53;1;1;1;2;2;1,06;1;2;3
06035001060240013;06;03;50;01;06024;0013;2; ;1;2;22;1;2;2;2;2;,53;1;1;2
06035001061830001;06;03;50;01;06183;0001;2; ;152;1;66;1;1;2;2;2;1,13;1;2;4
06035001061830002;06;03;50;01;06183;0002;2; ;1;1;74;1;7;2;2;2;1,8;1;2;4
06035001061830003;06;03;50;01;06183;0003;2; ;1;1;45;1;1;2;2;2;,63;1;1;3
06035001061830004;06;03;50;01;06183;0004;2; ;,2;1;81;1;1;2;2;2;1,2;1;2;5
06035001061830005;06;03;50;01;06183;0005;2; ;145;1;99;6;7;2;2;2;8,46;1;5;6
06035001061830006;06;03;50;01;06183;0006;1;1; ;1;75;1;7;2;2;2;1,79;1;2;4
06035001061839999;06;03;50;01;06183;9999;1;1; ;1;99;6;7;2;2;2;,1;1;1;6
06035001064170001;06;03;50;01;06417;0001;2; ;2;2;65;1;1;2;2;2;1,99;1;2;4
06035001064170002;06;03;50;01;06417;0002;2; ;2;1;66;1;7;2;2;2;1,35;1;2;4
06035001064170003;06;03;50;01;06417;0003;2; ;2;1;69;1;7;2;2;2;1,27;1;2;4
06035001064170004;06;03;50;01;06417;0004;2; ;2;1;80;1;7;2;2;2;1,11;1;2;4
06035001064170005;06;03;50;01;06417;0005;2; ;1;1;99;1;7;2;2;2;8,26;1;5;6
06035001064170006;06;03;50;01;06417;0006;2; ;2;2;40;1;7;2;2;2;1,2;1;2;2
06035001064170007;06;03;50;01;06417;0007;2; ;156;1;80;1;7;2;2;2;,75;1;1;4
06035001064250001;06;03;50;01;06425;0001;2; ;1;1;58;1;1;2;2;2;,6;1;1;3
06035001064250002;06;03;50;01;06425;0002;1;1; ;1;68;1;2;2;2;2;1,72;1;2;4
06035001064250003;06;03;50;01;06425;0003;1;1; ;1;60;1;1;2;2;2;,42;1;1;3
06035001064250004;06;03;50;01;06425;0004;2; ;1;1;45;1;2;2;2;2;,51;1;1;3
06035001064250005;06;03;50;01;06425;0005;1;1; ;1;71;1;7;2;2;2;,65;1;1;4
06035001064250006;06;03;50;01;06425;0006;2; ;1;1;54;1;1;2;2;2;,47;1;1;3
06035001064250007;06;03;50;01;06425;0007;2; ;1;1;48;1;2;2;2;2;,28;1;1;3
06035001064250008;06;03;50;01;06425;0008;1;1; ;1;99;6;7;2;2;2;6,15;1;5;6
06035001064259999;06;03;50;01;06425;9999;1;1; ;1;99;6;7;2;2;2;1,8;1;2;6
06035001065680001;06;03;50;01;06568;0001;2; ;145;1;50;1;1;2;2;2;1,36;1;2;3
06035001065680002;06;03;50;01;06568;0002;1;1; ;1;76;1;1;2;2;2;,73;1;1;4
06035001065680003;06;03;50;01;06568;0003;1;2;145;1;70;1;1;2;2;2;,87;1;1;4
06035001065680004;06;03;50;01;06568;0004;2; ;1;1;56;1;1;2;2;2;,52;1;1;3
06035001065680005;06;03;50;01;06568;0005;2; ;145;1;82;1;1;2;2;2;1,18;1;2;5
06035001065680006;06;03;50;01;06568;0006;1;1; ;1;99;1;7;2;2;2;1,3;1;2;6
06035001065680007;06;03;50;01;06568;0007;2; ;1;1;80;1;1;2;2;2;1,28;1;2;4
06035001065680008;06;03;50;01;06568;0008;1;1; ;1;79;1;1;2;2;2;1,19;1;2;4
06035001065680009;06;03;50;01;06568;0009;2; ;20;1;49;1;1;2;2;2;,32;1;1;3
06035001065680010;06;03;50;01;06568;0010;1;1; ;2;81;1;1;2;2;2;,85;1;1;5
06035001065680011;06;03;50;01;06568;0011;2; ;145;1;63;1;1;2;2;2;2,22;1;3;4
06035001067890001;06;03;50;01;06789;0001;2; ;3;1;40;1;1;2;2;2;1,1;1;2;2
06035001067890002;06;03;50;01;06789;0002;1;1; ;1;99;1;1;2;2;2;,52;1;1;6
06035001067890003;06;03;50;01;06789;0003;2; ;1;2;48;1;1;2;2;2;1,99;1;2;3
06035001067890004;06;03;50;01;06789;0004;2; ;190;1;53;1;7;2;2;2;,06;1;1;3
06035001067890005;06;03;50;01;06789;0005;2; ;1;1;68;1;1;2;2;2;1,8;1;2;4
06035001067890006;06;03;50;01;06789;0006;2; ;1;1;60;1;7;2;2;2;,66;1;1;3
06035001067890007;06;03;50;01;06789;0007;2; ;,2;2;75;1;7;2;2;2;,31;1;1;4
06035001067890008;06;03;50;01;06789;0008;2; ;2;2;60;1;7;2;2;2;,84;1;1;3
06035001067890009;06;03;50;01;06789;0009;2; ;1;1;99;1;7;2;2;2;,14;1;1;6
06035001067890010;06;03;50;01;06789;0010;2; ;6;2;58;1;7;2;2;2;2,98;1;3;3
06035001067899999;06;03;50;01;06789;9999;1;1; ;1;99;6;7;2;2;2;,36;1;1;6
06035001067900001;06;03;50;01;06790;0001;2; ;3;2;64;1;7;2;2;2;2;1;3;4
06035001067900002;06;03;50;01;06790;0002;2; ;202;2;47;1;1;2;2;2;,26;1;1;3
06035001067900003;06;03;50;01;06790;0003;2; ;,15;1;68;1;1;2;2;2;2,02;1;3;4
06035001067900004;06;03;50;01;06790;0004;2; ;1;2;48;4;1;2;2;2;2,03;1;3;3
06035001067900005;06;03;50;01;06790;0005;1;1; ;1;99;6;7;2;2;2;4,1;1;4;6
06035001067900006;06;03;50;01;06790;0006;1;1; ;1;99;6;7;2;2;2;7,42;1;5;6
06035001067908888;06;03;50;01;06790;8888;1;1; ;1;99;6;7;2;2;2;,97;1;1;6
06035001070130001;06;03;50;01;07013;0001;2; ;1;1;62;1;1;2;2;2;,3;1;1;4
06035001070130002;06;03;50;01;07013;0002;1;1; ;1;84;1;7;2;2;2;,82;1;1;5
06035001070130003;06;03;50;01;07013;0003;1;1; ;1;46;1;1;2;2;2;1,53;1;2;3
06035001070130004;06;03;50;01;07013;0004;2; ;1;2;38;1;1;2;1;2;,12;1;1;2
06035001070130005;06;03;50;01;07013;0005;1;1; ;2;60;1;7;2;2;2;,47;1;1;3
06035001070130006;06;03;50;01;07013;0006;1;1; ;1;60;1;1;2;2;2;3,33;1;4;3
06035001070130007;06;03;50;01;07013;0007;2; ;1;1;55;1;1;2;2;2;,36;1;1;3
06035001070130008;06;03;50;01;07013;0008;2; ;1;1;60;1;7;2;2;2;,32;1;1;3
06035001070130009;06;03;50;01;07013;0009;1;1; ;1;50;1;1;2;2;2;1,37;1;2;3
06035001070130010;06;03;50;01;07013;0010;2; ;1;1;66;1;7;2;2;2;,56;1;1;4
06035001070130011;06;03;50;01;07013;0011;1;1; ;2;65;1;7;2;2;2;,43;1;1;4
06035001070130012;06;03;50;01;07013;0012;1;1; ;2;30;1;1;2;2;2;,57;1;1;2
06035001070130013;06;03;50;01;07013;0013;2; ;200;1;60;1;1;2;2;2;1,5;1;2;3
06035001070130014;06;03;50;01;07013;0014;1;1; ;1;59;1;2;2;2;2;,83;1;1;3
06035001070130015;06;03;50;01;07013;0015;2; ;1;2;38;1;1;2;2;2;,24;1;1;2
06035001070130016;06;03;50;01;07013;0016;1;1; ;1;99;6;7;2;2;2;,01;1;1;6
06035001070130017;06;03;50;01;07013;0017;1;1; ;1;99;6;7;2;2;2;,03;1;1;6
06035001070139999;06;03;50;01;07013;9999;1;1; ;1;99;6;7;2;2;2;,6;1;1;6
06035001072200001;06;03;50;01;07220;0001;1;2;,1;2;39;1;1;2;2;2;,98;1;1;2
06035001072200002;06;03;50;01;07220;0002;2; ;1;2;58;1;7;2;2;2;,6;1;1;3
06035001072200003;06;03;50;01;07220;0003;2; ;1;1;65;1;1;2;2;2;,32;1;1;4
06035001072200004;06;03;50;01;07220;0004;1;1; ;1;99;6;7;2;2;2;1,95;1;2;6
06035001072200005;06;03;50;01;07220;0005;2; ;1;1;50;1;1;2;2;2;,8;1;1;3
06035001072200006;06;03;50;01;07220;0006;1;1; ;1;70;1;7;2;2;2;1;1;2;4
06035001072200007;06;03;50;01;07220;0007;2; ;200;1;65;1;1;2;2;2;,8;1;1;4
06035001072200008;06;03;50;01;07220;0008;1;1; ;1;21;1;2;2;2;2;,48;1;1;2
06035001072200009;06;03;50;01;07220;0009;2; ;30;1;35;1;2;2;2;2;,52;1;1;2
06035001072200010;06;03;50;01;07220;0010;2; ;7;1;78;1;7;1;2;2;,59;1;1;4
06035001072200011;06;03;50;01;07220;0011;2; ;1;2;66;1;1;1;2;2;,33;1;1;4
06035001072200012;06;03;50;01;07220;0012;2; ;1;1;57;1;7;2;2;2;,33;1;1;3
06035001072200013;06;03;50;01;07220;0013;2; ;1;1;99;1;1;2;2;2;,69;1;1;6
06035001072200014;06;03;50;01;07220;0014;2; ;2;1;60;1;1;1;2;2;1,04;1;2;3
06035001072200015;06;03;50;01;07220;0015;2; ;5;2;37;1;1;2;2;2;,47;1;1;2
06035001072200016;06;03;50;01;07220;0016;2; ;3;2;65;1;1;2;2;2;,44;1;1;4
06035001072200017;06;03;50;01;07220;0017;1;1; ;1;99;6;7;2;2;2;1,14;1;2;6
06035001072200018;06;03;50;01;07220;0018;2; ;2;1;99;1;7;2;2;2;2,8;1;3;6
06035001072209999;06;03;50;01;07220;9999;1;1; ;1;99;6;7;2;2;2;,42;1;1;6
06035004000305555;06;03;50;04;00030;5555;1;1; ;1;99;6;7;2;2;2;216;1;10;6
06035004000307777;06;03;50;04;00030;7777;1;1; ;1;99;6;7;2;2;2;72;1;8;6
06035101064080001;06;03;51;01;06408;0001;2; ;,5;1;52;4;1;2;2;2;11,05;1;6;3
06035101064089999;06;03;51;01;06408;9999;1;1; ;1;99;6;7;2;2;2;1,5;1;2;6
06035101066690001;06;03;51;01;06669;0001;2; ;1;1;90;4;1;2;2;2;3,5;1;4;5
06035101066690002;06;03;51;01;06669;0002;2; ;32;1;70;4;1;2;2;2;,7;1;1;4
06035101066690003;06;03;51;01;06669;0003;2; ;362;1;50;4;1;2;2;2;1,5;1;2;3
06035101066690004;06;03;51;01;06669;0004;2; ;,5;1;65;4;1;2;2;2;2,8;1;3;4
06035101066690005;06;03;51;01;06669;0005;2; ;,1;2;67;4;1;2;2;2;7,5;1;5;4
06035101066690006;06;03;51;01;06669;0006;2; ;,3;2;49;4;2;2;1;1;3;1;4;3
06035101066699999;06;03;51;01;06669;9999;1;1; ;1;99;6;7;2;2;2;,2;1;1;6
06035101068160001;06;03;51;01;06816;0001;2; ;1;1;21;4;3;2;2;1;1,7;1;2;2
06035101068160002;06;03;51;01;06816;0002;2; ;1;1;59;1;7;1;2;2;2,85;1;3;3
06035101068160003;06;03;51;01;06816;0003;1;1; ;1;66;1;1;1;2;2;2,76;1;3;4
06035101068160004;06;03;51;01;06816;0004;2; ;1;1;71;4;1;1;2;2;1,18;1;2;4
06035101068160005;06;03;51;01;06816;0005;2; ;1;1;72;4;1;1;2;2;2,99;1;3;4
06035101068160006;06;03;51;01;06816;0006;2; ;1;1;87;4;1;1;2;2;1;1;2;5
06035101068169999;06;03;51;01;06816;9999;1;1; ;1;99;6;7;2;2;2;,2;1;1;6
06035101078660001;06;03;51;01;07866;0001;1;1; ;1;69;4;1;1;2;2;17,68;1;6;4
06035201070680001;06;03;52;01;07068;0001;1;1; ;1;99;6;7;2;2;2;14,13;1;6;6
06035201070680002;06;03;52;01;07068;0002;1;1; ;1;99;6;7;2;2;2;9;1;5;6
06035201070680003;06;03;52;01;07068;0003;1;1; ;1;99;6;7;2;2;2;8,02;1;5;6
06035201073220001;06;03;52;01;07322;0001;2; ;1;1;53;1;1;2;2;2;1,55;1;2;3
06035201073220002;06;03;52;01;07322;0002;1;1; ;1;77;1;1;2;2;2;2,97;1;3;4
06035201073220003;06;03;52;01;07322;0003;2; ;1;1;48;1;2;2;2;2;,31;1;1;3
06035201073220004;06;03;52;01;07322;0004;1;1; ;2;85;1;7;2;2;2;1,97;1;2;5
06035201073220005;06;03;52;01;07322;0005;2; ;1;1;65;1;1;2;2;2;2,53;1;3;4
06035201073220006;06;03;52;01;07322;0006;1;1; ;2;42;1;1;2;2;2;3,69;1;4;3
06035201073229999;06;03;52;01;07322;9999;1;1; ;1;99;6;7;2;2;2;,03;1;1;6
06035201074630001;06;03;52;01;07463;0001;1;1; ;2;53;1;1;2;2;2;,41;1;1;3
06035201074630002;06;03;52;01;07463;0002;1;1; ;2;64;1;7;2;2;2;2,2;1;3;4
06035201074630003;06;03;52;01;07463;0003;2; ;20;1;63;1;1;2;2;2;,76;1;1;4
06035201074630004;06;03;52;01;07463;0004;1;1; ;2;77;1;7;2;2;2;,82;1;1;4
06035201074630005;06;03;52;01;07463;0005;1;1; ;2;48;1;1;2;2;2;,08;1;1;3
06035201074630006;06;03;52;01;07463;0006;1;1; ;1;75;1;7;2;2;2;,72;1;1;4
06035201074638888;06;03;52;01;07463;8888;1;1; ;1;99;6;7;1;1;1;6;1;5;6
06035201074639999;06;03;52;01;07463;9999;1;1; ;1;99;6;7;2;2;2;,47;1;1;6
06035201075130001;06;03;52;01;07513;0001;1;1; ;1;36;1;2;2;2;2;,08;1;1;2
06035201075130002;06;03;52;01;07513;0002;1;1; ;1;65;1;1;2;2;2;2,47;1;3;4
06035201075130003;06;03;52;01;07513;0003;2; ;1;1;56;1;7;2;2;2;2,12;1;3;3
06035201075130004;06;03;52;01;07513;0004;2; ;4;2;72;1;7;2;2;2;,82;1;1;4
06035201075130005;06;03;52;01;07513;0005;2; ;2;1;72;1;7;2;2;2;,77;1;1;4
06035201075130006;06;03;52;01;07513;0006;1;1; ;1;36;1;2;2;2;2;1,33;1;2;2
06035201075130007;06;03;52;01;07513;0007;2; ;15;1;88;1;7;2;2;2;1,35;1;2;5
06035201075130008;06;03;52;01;07513;0008;1;1; ;2;82;1;7;2;2;2;2,67;1;3;5
06035201075139999;06;03;52;01;07513;9999;1;1; ;1;99;6;7;2;2;2;,2;1;1;6
06035201075550001;06;03;52;01;07555;0001;2; ;5;1;50;1;1;2;2;2;2,05;1;3;3
06035201075550002;06;03;52;01;07555;0002;2; ;10;1;70;1;7;2;2;2;1,2;1;2;4
06035201075550003;06;03;52;01;07555;0003;2; ;5;2;69;1;2;2;2;2;,48;1;1;4
06035201075550004;06;03;52;01;07555;0004;2; ;5;1;72;1;7;2;2;2;1,88;1;2;4
06035201075550005;06;03;52;01;07555;0005;2; ;20;2;50;1;1;2;2;2;,12;1;1;3
06035201075550006;06;03;52;01;07555;0006;2; ;2;2;54;1;7;2;2;2;,51;1;1;3
06035201075550007;06;03;52;01;07555;0007;2; ;5;1;52;1;1;2;2;2;,95;1;1;3
06035201075550008;06;03;52;01;07555;0008;2; ;20;2;40;1;2;2;2;2;1,5;1;2;2
06035201075550009;06;03;52;01;07555;0009;2; ;10;1;99;1;1;2;2;2;1,35;1;2;6
06035201075550010;06;03;52;01;07555;0010;2; ;10;1;77;1;1;2;2;2;,13;1;1;4
06035201075550011;06;03;52;01;07555;0011;2; ;10;1;67;1;7;2;2;2;1,8;1;2;4
06035201076070001;06;03;52;01;07607;0001;1;1; ;1;67;1;1;2;2;2;1,16;1;2;4
06035201076070002;06;03;52;01;07607;0002;2; ;30;1;45;1;7;2;2;2;,15;1;1;3
06035201076070003;06;03;52;01;07607;0003;2; ;30;1;50;1;7;2;2;2;,31;1;1;3
06035201076070004;06;03;52;01;07607;0004;2; ;2;1;77;1;7;2;2;2;1,1;1;2;4
06035201076070005;06;03;52;01;07607;0005;2; ;10;1;65;1;7;2;2;2;,17;1;1;4
06035201076070006;06;03;52;01;07607;0006;2; ;30;2;48;1;7;2;2;2;,16;1;1;3
06035201076070007;06;03;52;01;07607;0007;2; ;30;1;56;1;7;2;2;2;,4;1;1;3
06035201076070008;06;03;52;01;07607;0008;2; ;30;1;87;1;7;2;2;2;,6;1;1;5
06035201076070009;06;03;52;01;07607;0009;1;1; ;1;60;1;7;2;2;2;,67;1;1;3
06035201076070010;06;03;52;01;07607;0010;2; ;4;2;69;1;7;2;2;2;,94;1;1;4
06035201076070011;06;03;52;01;07607;0011;2; ;1;1;63;1;7;2;2;2;1,48;1;2;4
06035201076070012;06;03;52;01;07607;0012;2; ;30;1;70;1;7;2;2;2;,95;1;1;4
06035201076070013;06;03;52;01;07607;0013;2; ;5;1;64;1;7;2;2;2;,09;1;1;4
06035201076070014;06;03;52;01;07607;0014;2; ;30;1;65;2;7;2;2;2;2,56;1;3;4
06035201076070015;06;03;52;01;07607;0015;2; ;15;1;60;1;7;2;2;2;,64;1;1;3
06035201076070016;06;03;52;01;07607;0016;2; ;10;2;72;1;7;2;2;2;1,17;1;2;4
06035201076070017;06;03;52;01;07607;0017;1;1; ;1;83;1;7;2;2;2;,63;1;1;5
06035201076070018;06;03;52;01;07607;0018;1;1; ;2;54;1;7;2;2;2;,47;1;1;3
06035201076070019;06;03;52;01;07607;0019;1;1; ;1;50;1;7;2;2;2;,5;1;1;3
06035201076079999;06;03;52;01;07607;9999;1;1; ;1;99;6;7;2;2;2;,45;1;1;6
06035201076600001;06;03;52;01;07660;0001;1;1; ;1;58;1;1;2;2;2;2,13;1;3;3
06035201076600002;06;03;52;01;07660;0002;2; ;1;1;99;1;1;2;2;2;,65;1;1;6
06035201076600003;06;03;52;01;07660;0003;1;1; ;1;99;6;7;2;2;2;,71;1;1;6
06035201076600004;06;03;52;01;07660;0004;2; ;145;1;50;1;1;2;2;2;,67;1;1;3
06035201076600005;06;03;52;01;07660;0005;2; ;2;1;65;1;1;2;2;2;1,73;1;2;4
06035201076600006;06;03;52;01;07660;0006;1;1; ;1;99;6;7;2;2;2;2,6;1;3;6
06035201076600007;06;03;52;01;07660;0007;2; ;1;2;60;1;1;2;2;2;1,94;1;2;3
06035201076609999;06;03;52;01;07660;9999;1;1; ;1;99;6;7;2;2;2;,55;1;1;6
06035201076670001;06;03;52;01;07667;0001;2; ;6;1;77;1;7;2;2;2;,85;1;1;4
06035201076670002;06;03;52;01;07667;0002;2; ;5;2;67;1;7;2;2;2;1,95;1;2;4
06035201076670003;06;03;52;01;07667;0003;2; ;15;2;99;1;7;2;2;2;,73;1;1;6
06035201076670004;06;03;52;01;07667;0004;2; ;60;1;45;2;7;2;2;2;1,05;1;2;3
06035201076670005;06;03;52;01;07667;0005;2; ;30;2;74;1;4;2;2;2;,3;1;1;4
06035201076670006;06;03;52;01;07667;0006;2; ;90;1;75;1;7;2;2;2;,98;1;1;4
06035201076670007;06;03;52;01;07667;0007;2; ;5;1;63;1;7;2;2;2;1,55;1;2;4
06035201076670008;06;03;52;01;07667;0008;2; ;6;1;63;1;1;2;2;2;1,98;1;2;4
06035201076670009;06;03;52;01;07667;0009;2; ;15;1;47;1;7;2;2;2;,4;1;1;3
06035201076670010;06;03;52;01;07667;0010;2; ;40;2;57;1;7;2;2;2;,35;1;1;3
06035201076670011;06;03;52;01;07667;0011;2; ;7;2;56;1;7;2;2;2;1,5;1;2;3
06035201077190001;06;03;52;01;07719;0001;2; ;15;2;99;1;7;2;2;2;,53;1;1;6
06035201077190002;06;03;52;01;07719;0002;2; ;15;2;54;1;1;2;2;2;,4;1;1;3
06035201077190003;06;03;52;01;07719;0003;2; ;30;2;60;1;7;2;2;2;,21;1;1;3
06035201077190004;06;03;52;01;07719;0004;2; ;2;1;62;1;7;2;2;2;1,14;1;2;4
06035201077190005;06;03;52;01;07719;0005;2; ;5;1;65;1;7;2;2;2;,03;1;1;4
06035201077190006;06;03;52;01;07719;0006;1;1; ;2;69;1;7;2;2;2;,61;1;1;4
06035201077190007;06;03;52;01;07719;0007;1;1; ;1;70;1;7;2;2;2;1,37;1;2;4
06035201077190008;06;03;52;01;07719;0008;2; ;5;1;65;1;7;2;2;2;,15;1;1;4
06035201077190009;06;03;52;01;07719;0009;2; ;2;1;70;1;7;2;2;2;1,02;1;2;4
06035201077190010;06;03;52;01;07719;0010;2; ;2;1;75;1;7;2;2;2;,2;1;1;4
06035201077190011;06;03;52;01;07719;0011;1;1; ;1;52;1;1;2;2;2;,04;1;1;3
06035201077190012;06;03;52;01;07719;0012;1;1; ;1;54;1;7;2;2;2;,32;1;1;3
06035201077190013;06;03;52;01;07719;0013;1;1; ;2;64;1;7;2;2;2;,5;1;1;4
06035201077190014;06;03;52;01;07719;0014;1;1; ;1;63;1;7;2;2;2;1,48;1;2;4
06035201077190015;06;03;52;01;07719;0015;1;1; ;1;73;1;7;2;2;2;,11;1;1;4
06035201077190016;06;03;52;01;07719;0016;2; ;15;2;75;1;7;2;2;2;,2;1;1;4
06035201077190017;06;03;52;01;07719;0017;2; ;1;2;75;1;7;2;2;2;,1;1;1;4
06035201077190018;06;03;52;01;07719;0018;1;1; ;1;60;1;1;2;2;2;,2;1;1;3
06035201077190019;06;03;52;01;07719;0019;2; ;1;1;86;1;7;2;2;2;,14;1;1;5
06035201077190020;06;03;52;01;07719;0020;2; ;60;2;58;1;1;2;2;2;,21;1;1;3
06035201077190021;06;03;52;01;07719;0021;2; ;30;2;59;1;7;2;2;2;,09;1;1;3
06035201077190022;06;03;52;01;07719;0022;1;1; ;2;53;1;7;2;2;2;,16;1;1;3
06035201077190023;06;03;52;01;07719;0023;2; ;15;2;53;1;2;2;2;2;,1;1;1;3
06035201077190024;06;03;52;01;07719;0024;1;1; ;1;47;1;3;1;1;1;,17;1;1;3
06035201077190025;06;03;52;01;07719;0025;2; ;80;2;53;1;1;2;2;2;,3;1;1;3
06035201077190026;06;03;52;01;07719;0026;1;1; ;2;75;1;7;2;2;2;,36;1;1;4
06035201077199999;06;03;52;01;07719;9999;1;1; ;1;99;6;7;2;2;2;1,65;1;2;6
06035201080340001;06;03;52;01;08034;0001;2; ;8;2;91;1;7;2;2;2;2;1;3;5
06035201080340002;06;03;52;01;08034;0002;1;1; ;1;94;1;7;1;2;2;3;1;4;5
06035201080340003;06;03;52;01;08034;0003;2; ;1;1;63;1;7;2;2;2;1;1;2;4
06035201080340004;06;03;52;01;08034;0004;2; ;10;1;85;1;7;2;2;2;1;1;2;5
06035201080340005;06;03;52;01;08034;0005;2; ;50;1;70;1;7;2;2;2;,06;1;1;4
06035201080340006;06;03;52;01;08034;0006;2; ;1;1;38;1;1;2;1;1;,04;1;1;2
